ID_Cliente	Investimento_Fixa	Investimento_Tesouro	Investimento_Poupanca	Rendimento_Liq_12M	Saldo_Conta	Investiu_Variavel_6M
6023	0	4265.81	0	211.02	0	0
6024	3295.92	5719.32	0	296.18	0	0
6025	1369.77	0	0	33.11	0	0
6026	2173.83	1184.28	0	55.18	0	0
6027	9271.51	9023.40	290.06	155.37	0	0
6028	8825.31	0	0	248.33	0	0
6029	2603.07	0	0	80.79	0	0
6030	5214.50	1851.23	1938.29	117.84	0	0
6031	0	4945.87	0	149.78	0	0
6032	5124.05	4799.96	0	390.62	1855.30	0
6033	3713.84	1646.29	0	234.58	166.94	0
6034	1199.29	3183.81	289.72	153.27	0	0
6035	9663.17	4873.35	0	87.00	0	1
6036	19381.68	1004.34	0	285.68	335.45	0
6037	1554.73	3433.39	0	72.59	333.80	1
6038	6796.95	0	0	280.47	0	0
6039	2604.97	8154.37	2402.24	223.46	1071.29	0
6040	21677.63	0	0	454.65	144.80	0
6041	8791.03	1421.27	895.19	320.87	0	0
6042	2549.90	1019.28	32.86	159.96	0	0
6043	2208.92	5169.66	0	94.85	0	0
6044	1748.07	1626.39	0	17.24	0	0
6045	8036.96	2499.58	0	180.50	0	0
6046	1178.97	4616.80	0	201.01	0	0
6047	1728.23	1297.20	0	23.00	0	0
6048	2365.37	2088.46	0	70.51	0	0
6049	11184.63	0	0	56.94	0	1
6050	5138.47	5530.90	0	276.20	0	0
6051	0	4601.81	0	11.08	0	0
6052	5041.80	3773.31	0	87.06	0	0
6053	0	2646.56	0	17.40	0	0
6054	5154.94	10256.19	0	740.46	1083.99	0
6055	2708.88	7401.75	0	491.57	0	0
6056	1574.92	0	0	58.41	1714.19	0
6057	1006.29	0	0	30.97	0	0
6058	6410.70	0	0	147.70	0	0
6059	1476.33	1019.64	104.65	63.22	0	0
6060	0	2217.15	0	69.84	0	0
6061	0	1921.39	0	27.20	0	0
6062	0	1446.04	0	59.21	0	0
6063	4870.18	0	0	146.45	0	0
6064	0	2079.72	0	43.54	0	0
6065	4047.84	0	0	158.06	0	0
6066	1791.46	0	0	89.43	0	0
6067	3471.19	3107.64	0	131.77	122.24	0
6068	0	9027.91	0	219.34	0	0
6069	2831.26	0	0	98.98	0	0
6070	4834.91	3370.67	0	15.49	335.74	1
6071	6268.14	6284.55	0	343.57	0	0
6072	4663.65	5930.00	335.01	306.02	432.75	0
6073	2425.72	6148.86	0	12.07	0	0
6074	7961.65	2162.53	0	44.83	1322.00	0
6075	2384.90	5738.55	1541.93	184.91	0	0
6076	3504.72	0	1435.98	160.83	0	0
6077	2159.80	6904.65	0	94.93	55.47	0
6078	5745.64	0	382.11	267.24	0	1
6079	5786.07	3389.75	0	43.81	0	0
6080	3078.44	3980.13	0	339.46	0	0
6081	1968.25	0	0	9.17	0	0
6082	4965.88	1021.85	2592.82	34.07	0	0
6083	6252.24	1118.11	0	279.51	1328.84	0
6084	3005.13	0	298.18	38.32	0	0
6085	0	3032.07	0	33.58	1918.37	0
6086	1018.26	2638.89	0	115.72	0	0
6087	0	0	704.76	9.13	0	0
6088	2077.98	6210.17	0	92.08	0	0
6089	1165.31	0	0	24.56	189.88	0
6090	0	1353.62	0	23.88	0	0
6091	0	9687.96	0	20.83	0	0
6092	0	2088.57	0	13.84	607.42	0
6093	0	2952.79	0	91.27	0	0
6094	0	2635.32	0	87.04	0	0
6095	0	4960.80	0	163.55	0	0
6096	2580.04	4410.42	0	120.00	0	0
6097	3747.32	1699.73	0	9.02	3517.46	0
6098	2841.30	0	0	10.51	2998.92	0
6099	3275.88	0	0	71.32	1201.09	0
6100	5209.30	8163.33	0	112.66	0	0
6101	1132.59	0	0	34.39	0	0
6102	0	1608.85	0	24.72	0	0
6103	0	1224.81	0	36.76	0	0
6104	1454.16	2567.50	0	102.01	3453.06	0
6105	3843.20	1444.37	0	137.52	19.98	0
6106	6906.54	2600.94	0	75.54	0	0
6107	14382.68	1706.40	0	463.25	786.95	1
6108	6941.98	1500.81	0	199.35	0	0
6109	14589.72	6787.16	0	499.91	0	1
6110	1805.89	1032.06	0	53.20	0	0
6111	8613.75	4896.35	0	572.32	4946.97	1
6112	1550.33	7424.41	0	57.01	846.77	0
6113	1052.57	5338.23	67.45	258.00	0	0
6114	1859.44	0	0	73.69	0	0
6115	1981.03	5838.13	0	310.97	0	0
6116	1042.37	5965.21	0	222.69	6254.74	0
6117	0	3665.21	0	81.66	0	0
6118	1455.88	8099.03	0	11.28	0	0
6119	2083.11	0	0	72.84	0	0
6120	3301.21	1884.26	0	167.83	909.48	0
6121	0	2633.48	0	17.07	3849.74	0
6122	1136.63	3232.63	0	44.55	0	0
6123	0	1366.67	0	24.07	0	0
6124	10631.58	0	0	520.41	652.84	1
6125	4511.87	0	0	9.33	0	0
6126	4501.93	1360.12	0	97.16	0	0
6127	6677.67	4260.08	4910.11	400.43	1423.10	0
6128	1364.67	4372.24	0	96.16	1487.02	0
6129	3035.63	0	0	84.12	493.70	0
6130	8468.42	3623.20	0	286.92	0	0
6131	3094.74	0	0	65.09	237.42	0
6132	0	5452.89	0	154.93	239.89	0
6133	2801.19	1276.17	0	98.32	0	0
6134	1208.73	4817.43	0	11.70	69.75	0
6135	0	0	4050.11	31.18	383.13	0
6136	12904.85	24718.94	0	955.21	0	0
6137	1576.26	7271.21	0	225.61	0	1
6138	0	3824.69	0	43.74	0	0
6139	2084.32	0	0	97.52	5152.94	1
6140	9085.00	5165.87	0	20.10	0	0
6141	8958.50	0	0	351.20	4001.77	0
6142	0	1932.01	0	82.74	1001.31	0
6143	0	1698.10	0	30.79	1041.05	0
6144	5814.45	4716.08	0	318.41	0	0
6145	2720.31	0	0	62.70	0	0
6146	0	5781.53	0	38.90	0	0
6147	1383.24	0	13.40	18.74	0	0
6148	2292.44	2995.61	0	36.63	0	0
6149	10863.58	1023.20	1346.35	401.45	0	0
6150	1062.35	0	0	28.26	0	0
6151	13018.83	0	0	126.73	2393.68	0
6152	5005.11	5600.17	0	286.13	595.07	0
6153	0	6156.56	0	47.94	252.22	0
6154	2423.10	1792.83	0	199.31	0	0
6155	0	8397.51	0	39.43	6294.37	0
6156	3579.17	0	28.91	67.15	0	0
6157	1117.62	5419.71	0	49.61	2122.21	0
6158	0	3260.97	0	130.38	0	0
6159	0	4329.79	0	132.64	0	0
6160	6361.02	4700.19	0	322.13	704.45	1
6161	1764.00	1838.22	0	172.06	0	0
6162	0	3586.17	0	83.61	0	0
6163	0	7521.04	0	176.88	1287.56	0
6164	0	3090.25	2357.44	160.89	2425.67	0
6165	11446.82	6165.82	0	343.51	0	0
6166	12586.79	0	0	326.32	5807.12	0
6167	12430.73	7066.26	2368.70	581.54	1741.03	0
6168	0	10705.92	68.31	43.99	0	0
6169	3607.44	0	0	42.91	0	0
6170	6708.37	3263.57	0	412.74	0	0
6171	1324.02	7361.63	2391.35	77.91	0	0
6172	3235.43	0	0	101.96	0	0
6173	5443.85	3013.40	0	414.34	0	0
6174	1896.90	1746.92	0	14.01	2140.40	0
6175	1454.20	0	0	65.51	0	0
6176	0	8171.45	0	10.53	0	1
6177	1416.30	5606.60	0	33.91	0	0
6178	0	1099.64	0	23.21	0	0
6179	5025.62	7309.42	0	197.23	0	0
6180	8021.90	9766.88	0	481.18	0	0
6181	3153.12	1440.08	0	202.02	0	0
6182	0	4299.44	0	73.35	552.48	0
6183	7874.59	5744.52	126.72	547.09	4483.30	0
6184	2563.66	0	0	100.24	0	0
6185	2371.78	5577.97	0	23.50	3243.57	0
6186	22948.99	0	0	727.89	0	0
6187	6096.02	1201.37	1589.21	166.53	423.74	0
6188	4824.34	3269.67	0	104.22	1806.32	0
6189	2916.55	0	1657.08	154.54	814.28	0
6190	1062.23	5436.64	3682.42	14.22	0	0
6191	4209.67	1637.47	0	207.04	0	0
6192	9515.48	0	0	281.92	0	0
6193	2292.81	3551.48	0	248.78	0	0
6194	15774.36	13006.09	0	246.70	55.39	0
6195	7156.66	4127.53	0	220.47	317.62	1
6196	8277.09	0	0	412.17	0	0
6197	5388.80	2003.71	0	67.69	522.67	0
6198	2738.46	1487.16	0	115.91	0	0
6199	6426.56	1547.51	0	36.96	0	0
6200	8762.31	2370.67	758.95	541.59	0	0
6201	4730.52	0	1031.77	240.92	0	0
6202	8741.09	3644.78	0	267.96	0	0
6203	0	5506.03	0	232.59	0	0
6204	6362.84	5815.20	0	288.88	0	1
6205	3163.73	4847.44	0	128.79	0	0
6206	0	1557.20	0	65.73	689.51	0
6207	1953.02	4165.66	0	197.08	0	0
6208	1354.45	2095.09	0	27.43	0	0
6209	1968.48	0	0	48.38	0	0
6210	0	5015.73	0	233.72	22.72	0
6211	0	3059.62	0	151.80	0	0
6212	4910.96	6075.98	5276.28	79.08	0	0
6213	6843.59	3280.99	3372.05	39.99	0	0
6214	3265.02	0	0	110.95	0	0
6215	11542.43	0	0	567.01	783.82	0
6216	0	4334.40	0	124.30	66.19	1
6217	2926.74	7191.85	2196.52	188.45	0	0
6218	5411.36	9905.59	0	251.20	0	0
6219	8920.84	5433.37	0	304.15	198.95	0
6220	20641.28	2999.32	0	687.00	0	0
6221	2280.03	6593.75	2722.07	80.56	74.69	0
6222	0	0	943.82	10.84	0	0
6223	1253.58	1444.56	0	126.76	342.29	0
6224	1730.42	2885.47	0	152.05	0	1
6225	3075.35	9754.23	0	232.30	346.66	0
6226	4320.36	2431.41	0	110.65	0	0
6227	2587.32	0	0	49.35	0	0
6228	0	1314.82	0	64.69	107.64	0
6229	3579.41	5340.75	0	114.91	0	0
6230	8423.47	0	0	75.13	0	0
6231	5830.40	2339.04	2862.24	177.77	0	0
6232	3627.66	12749.91	0	251.62	406.69	1
6233	2814.48	9602.31	0	263.38	0	0
6234	2103.90	7092.21	0	119.29	0	0
6235	4025.07	2179.06	0	59.06	894.36	0
6236	5511.74	0	0	12.44	1557.06	0
6237	0	10632.28	0	18.86	0	0
6238	0	1155.35	0	9.43	0	0
6239	0	2376.27	0	16.40	0	0
6240	6234.68	2248.00	0	268.23	0	0
6241	9763.71	0	0	122.12	0	0
6242	4093.02	0	0	59.86	1630.33	0
6243	7016.50	4012.34	0	380.43	0	0
6244	4806.70	0	0	9.29	3184.40	0
6245	27585.48	4054.45	0	584.66	540.66	1
6246	1506.16	1103.25	0	102.50	0	0
6247	5938.12	2831.76	0	297.34	0	0
6248	5161.83	4337.43	0	210.89	2908.31	0
6249	3378.82	4945.37	0	414.64	704.17	0
6250	5533.86	1315.01	0	332.93	0	0
6251	3357.63	1920.43	0	121.27	4444.60	0
6252	1784.06	5811.33	0	153.36	0	0
6253	4436.04	1628.53	0	34.41	0	0
6254	4170.81	0	0	18.25	1412.80	0
6255	5674.67	6131.98	0	147.36	322.63	0
6256	5772.58	0	0	52.21	0	0
6257	14770.90	3957.64	936.94	614.46	1259.48	0
6258	0	5128.38	0	16.60	0	0
6259	17699.37	2728.12	0	674.71	0	1
6260	0	8558.72	2422.35	294.56	2195.55	0
6261	2132.22	0	0	13.48	140.35	0
6262	9464.32	0	0	308.81	0	1
6263	0	4874.69	0	217.96	0	0
6264	3504.59	0	0	148.41	0	0
6265	13238.29	1025.70	0	507.61	1432.19	0
6266	30073.77	0	926.07	525.28	0	0
6267	1136.13	0	0	56.18	0	0
6268	20508.56	0	0	581.94	613.04	0
6269	5686.38	0	0	9.30	0	0
6270	1795.29	0	0	76.81	0	0
6271	5650.81	1262.79	3504.63	240.12	0	0
6272	4098.93	0	0	32.19	0	0
6273	7719.31	0	190.25	89.97	0	0
6274	1400.10	0	0	12.25	0	0
6275	1731.61	4748.46	1033.95	16.75	0	0
6276	1030.30	6916.78	0	159.57	0	0
6277	2881.66	6020.23	0	251.82	1679.19	0
6278	0	2403.67	0	106.75	0	0
6279	0	0	3746.52	24.02	460.85	0
6280	2084.59	2272.10	0	143.16	2408.11	0
6281	16891.97	4100.76	0	833.75	0	0
6282	3247.97	2044.77	149.46	25.35	0	0
6283	3332.86	1856.59	0	73.15	0	0
6284	5329.07	4427.99	0	25.06	0	0
6285	25209.78	2714.11	4911.69	1275.47	472.00	0
6286	0	2489.26	0	21.24	0	0
6287	0	9975.81	4856.49	430.09	2807.86	0
6288	5795.03	0	0	74.00	2336.94	0
6289	0	1542.14	1438.93	20.35	0	0
6290	5231.96	0	0	43.69	3484.82	0
6291	1595.17	6700.99	0	117.61	908.44	0
6292	13165.24	9601.15	0	342.91	0	1
6293	3905.98	0	0	127.64	0	0
6294	7847.14	0	0	363.40	0	0
6295	6597.63	7532.44	0	386.99	0	0
6296	2327.71	5487.80	0	39.28	202.58	0
6297	0	2646.00	0	31.67	0	0
6298	5368.33	1417.73	0	58.04	555.51	0
6299	9482.80	0	0	215.93	3032.92	0
6300	0	8056.99	0	167.63	0	0
6301	0	3451.25	2356.12	57.41	0	0
6302	8123.30	0	0	381.58	864.95	0
6303	3544.07	1480.29	0	247.37	0	0
6304	1034.69	7801.96	2040.68	18.62	1814.82	0
6305	6236.93	8531.82	0	293.14	2113.31	0
6306	13133.65	6692.51	0	493.15	1297.63	1
6307	0	4124.45	0	99.41	0	0
6308	2088.08	3607.30	0	208.47	0	0
6309	7695.46	3783.84	0	101.43	0	0
6310	0	5735.85	95.50	40.34	2929.93	1
6311	4956.48	0	0	164.49	0	0
6312	1563.47	7362.89	0	303.37	208.32	0
6313	3245.51	9142.07	0	282.94	1524.08	0
6314	3832.04	0	0	156.76	0	0
6315	4807.08	0	0	53.98	0	0
6316	2435.12	6079.45	0	15.10	0	1
6317	1810.18	0	939.12	29.01	0	0
6318	0	4137.78	0	172.49	0	0
6319	0	5522.38	0	105.28	0	0
6320	6728.95	0	0	202.87	0	0
6321	0	2749.04	0	78.43	0	0
6322	0	0	868.71	9.61	628.68	0
6323	0	2776.00	0	36.17	858.90	0
6324	11278.47	1129.63	6890.11	31.28	0	0
6325	5693.79	7262.41	0	122.63	811.54	0
6326	5159.62	1438.43	0	33.21	0	0
6327	2815.10	0	0	95.23	0	0
6328	2655.90	5894.42	0	358.08	0	0
6329	0	14092.44	0	567.18	0	0
6330	8479.02	5418.13	0	288.68	3965.25	1
6331	2811.86	1813.64	580.12	28.37	686.33	0
6332	1167.90	1922.12	0	109.26	0	0
6333	3058.84	5179.59	0	110.94	0	0
6334	1147.56	3903.05	0	222.74	36.04	0
6335	1541.87	1995.46	0	75.51	0	0
6336	15245.70	13374.61	0	645.99	0	0
6337	4676.72	0	0	9.04	0	0
6338	2599.27	1689.99	0	63.30	0	0
6339	26441.84	2440.75	0	732.52	886.62	0
6340	21937.66	4824.61	4493.60	48.06	625.01	0
6341	0	3095.96	0	66.32	0	0
6342	3425.89	0	0	65.67	133.03	0
6343	5433.89	9411.44	0	563.42	0	0
6344	14760.46	3184.04	0	458.48	0	0
6345	2035.39	0	0	94.80	0	0
6346	16069.61	4381.96	0	310.43	0	0
6347	2089.08	0	0	95.71	0	0
6348	0	3879.03	0	82.94	3862.50	0
6349	13424.52	4982.60	1234.96	370.60	802.61	0
6350	0	1275.25	0	37.68	2779.83	0
6351	3095.28	2015.19	0	53.92	0	1
6352	7059.91	11596.55	0	842.54	5476.22	0
6353	14987.68	2363.58	0	155.45	0	0
6354	4892.60	5169.49	943.23	192.15	540.51	0
6355	6846.29	2348.83	0	91.77	0	0
6356	0	1098.09	0	27.56	0	0
6357	0	2094.44	0	63.75	0	0
6358	6921.00	4879.28	0	579.39	2765.56	1
6359	5246.57	3604.59	0	393.44	0	0
6360	7931.56	0	0	290.79	1749.91	0
6361	0	1967.86	486.17	84.02	0	0
6362	3790.84	0	0	57.52	1935.44	0
6363	4923.32	0	0	175.85	0	0
6364	1915.04	7808.25	0	245.68	0	0
6365	9167.61	11841.60	0	676.00	1057.10	1
6366	5946.14	3675.42	131.67	43.91	2801.09	0
6367	6522.65	1494.19	5349.01	169.41	0	0
6368	3042.94	7540.88	0	83.05	118.72	0
6369	3960.52	1210.36	0	64.68	609.26	0
6370	4872.95	1848.81	0	27.28	0	0
6371	9050.78	1043.13	0	53.55	0	0
6372	2703.61	2135.55	0	87.35	0	0
6373	1611.89	1638.09	0	65.79	0	0
6374	2854.70	4575.95	0	146.17	0	0
6375	3604.24	1028.54	0	159.68	2321.83	0
6376	2391.72	0	0	80.82	0	0
6377	2755.46	0	0	8.95	278.71	0
6378	4015.75	1031.82	0	244.93	1220.83	0
6379	3876.88	0	0	28.97	0	0
6380	2118.85	2157.12	0	31.16	0	0
6381	0	1609.91	0	66.56	153.41	0
6382	7664.10	2611.98	0	469.60	0	0
6383	9348.66	4182.52	0	570.21	957.14	0
6384	2502.89	2374.06	0	88.42	0	0
6385	3128.31	1224.00	0	155.54	0	0
6386	5446.23	4624.89	0	386.02	254.43	0
6387	2547.43	3131.08	0	44.57	0	0
6388	6093.53	2838.16	0	90.19	0	0
6389	5538.17	0	0	13.16	0	0
6390	4919.72	1929.94	0	93.91	2253.48	0
6391	1302.59	8490.58	552.52	84.53	0	1
6392	8016.25	2064.95	0	40.61	440.63	0
6393	4634.85	0	767.95	149.52	0	0
6394	4684.26	1726.25	0	105.22	0	0
6395	1139.04	2670.52	0	33.79	5986.03	1
6396	8804.33	1630.29	0	165.02	0	1
6397	5929.13	2060.00	0	120.31	0	0
6398	3678.38	7257.45	564.45	42.64	0	0
6399	4565.34	5794.22	1171.36	472.85	0	0
6400	1806.82	4133.46	0	14.71	1266.23	0
6401	2549.76	1009.51	2545.31	130.91	2217.80	0
6402	0	1097.24	0	8.99	0	0
6403	2169.16	2275.75	0	38.29	2554.60	0
6404	3117.87	3518.42	0	30.15	0	0
6405	0	1612.14	38.24	56.08	0	0
6406	4945.42	3090.12	2052.15	238.53	0	0
6407	6656.32	0	0	308.92	0	0
6408	8818.19	3069.82	0	505.84	468.44	0
6409	4601.52	0	0	229.62	3140.81	0
6410	6519.77	6700.30	0	387.41	0	1
6411	3005.91	2098.36	0	61.49	0	0
6412	7619.17	16030.03	0	172.12	0	0
6413	9302.95	1368.24	0	376.22	0	0
6414	2133.62	1327.59	0	97.67	0	0
6415	30122.86	1754.88	0	283.32	0	0
6416	2335.08	0	0	115.70	523.43	0
6417	6029.71	9152.21	0	274.80	0	0
6418	1663.84	0	0	34.74	0	0
6419	1059.92	4898.99	0	31.30	0	0
6420	2382.50	0	0	10.13	0	0
6421	2786.54	1624.08	0	57.62	0	1
6422	1590.70	6227.28	0	234.53	403.50	0
6423	3126.25	0	0	23.53	1114.71	0
6424	0	1104.38	1426.31	18.97	0	0
6425	2093.33	1221.24	0	122.43	0	0
6426	1783.62	8092.35	0	27.14	0	0
6427	7968.42	2228.18	1517.58	479.78	0	0
6428	3688.18	0	0	82.99	0	0
6429	0	6421.27	0	303.44	2877.00	0
6430	0	8240.40	0	194.34	0	0
6431	3018.57	0	0	76.90	782.33	0
6432	3610.69	0	0	134.02	2334.15	0
6433	3548.52	0	0	52.47	361.48	1
6434	2232.70	1371.95	2533.94	153.05	2322.35	0
6435	7984.41	1554.43	0	332.73	0	0
6436	1895.44	0	0	60.00	1843.25	0
6437	13687.69	4711.57	0	581.28	0	0
6438	5057.13	2107.53	0	220.80	0	0
6439	7909.80	0	0	23.96	0	0
6440	2048.99	0	0	72.83	0	0
6441	3126.91	0	1893.38	117.67	0	0
6442	4957.98	6699.26	0	556.94	0	0
6443	3041.98	3513.85	0	272.54	513.10	0
6444	1309.19	0	0	26.47	0	0
6445	3193.68	2234.18	0	11.98	2929.70	0
6446	2283.81	2842.28	6178.26	99.24	0	0
6447	2839.74	1596.38	0	168.34	2034.16	0
6448	3622.95	1616.20	0	118.73	0	1
6449	1414.02	5224.04	0	242.41	0	0
6450	4209.90	1533.14	0	119.66	0	0
6451	1357.92	1370.55	0	11.50	496.29	0
6452	0	1580.63	0	18.26	0	0
6453	3188.38	3124.21	0	125.11	0	0
6454	11072.78	1131.77	840.24	259.43	1261.82	0
6455	2140.13	2601.35	0	14.32	0	1
6456	4007.58	2231.50	0	28.52	7149.50	0
6457	8861.10	0	0	361.08	0	0
6458	2747.70	0	0	41.60	2211.06	0
6459	0	1817.62	0	33.32	0	0
6460	1724.29	6968.27	0	176.43	0	0
6461	1748.12	2659.64	0	154.61	0	0
6462	11058.12	5703.23	1529.71	605.97	0	0
6463	1691.85	0	0	57.43	195.08	0
6464	1765.72	5621.51	0	124.31	2837.64	1
6465	10010.01	16700.07	0	624.60	0	0
6466	6576.63	4363.57	0	513.79	457.96	1
6467	15016.00	0	1568.17	145.50	562.56	1
6468	3365.56	1113.04	2918.51	38.03	58.34	0
6469	7840.77	0	0	32.72	0	0
6470	3409.88	1294.58	0	155.75	1269.37	0
6471	5629.89	0	0	61.74	0	0
6472	3616.22	0	0	98.35	0	0
6473	0	1135.47	0	9.74	0	0
6474	7247.74	0	0	9.13	0	0
6475	8940.27	9259.54	0	850.87	0	0
6476	4446.40	0	2293.52	233.42	0	0
6477	6471.11	12606.24	0	630.70	0	0
6478	1038.81	4123.13	0	229.58	439.92	0
6479	0	1185.74	0	51.14	0	0
6480	0	1262.61	0	51.40	0	0
6481	2135.15	0	0	20.84	324.93	0
6482	1359.52	8167.58	0	105.66	928.02	0
6483	2643.87	4060.40	0	21.33	0	0
6484	1857.32	2393.72	0	170.84	228.62	0
6485	20488.97	1989.83	659.11	1045.53	0	0
6486	0	8595.78	0	23.54	0	0
6487	5274.08	4047.88	0	28.27	19.98	0
6488	3461.58	0	0	30.26	0	0
6489	0	1400.88	0	36.06	0	0
6490	13903.90	0	0	109.95	0	0
6491	0	0	810.58	10.47	156.88	0
6492	1960.72	0	0	28.16	0	0
6493	4886.20	5257.70	0	224.56	0	0
6494	1662.96	1203.59	0	71.13	0	0
6495	2341.82	0	0	55.48	2407.50	0
6496	0	17089.25	0	697.13	0	0
6497	1917.43	7656.15	0	241.36	0	0
6498	3357.62	1007.60	0	82.75	131.41	0
6499	0	0	4379.85	21.80	0	0
6500	3707.72	3199.69	0	153.53	0	0
6501	9451.67	9191.01	0	707.77	428.71	1
6502	3053.22	3840.72	0	112.59	0	0
6503	4428.49	0	0	204.12	0	0
6504	7292.08	0	0	240.11	2134.31	0
6505	4167.99	1541.63	255.67	38.53	0	0
6506	0	8893.07	0	15.22	1008.55	0
6507	2174.07	2447.99	0	70.42	0	1
6508	4623.98	1633.10	0	269.03	2170.24	0
6509	1478.31	5287.18	0	240.62	0	0
6510	1195.34	2863.42	0	41.93	0	0
6511	15149.56	0	0	55.97	8254.03	0
6512	3135.46	9212.71	1097.42	324.71	0	0
6513	0	3169.63	0	39.69	5203.40	0
6514	1796.25	8370.82	0	127.72	0	0
6515	3226.55	4271.47	0	68.91	0	0
6516	0	3051.74	0	71.40	0	0
6517	0	1865.03	0	33.19	0	0
6518	2171.62	0	1651.42	64.67	828.77	0
6519	5403.28	0	0	41.48	0	0
6520	0	5484.55	0	113.63	128.30	1
6521	6450.86	3537.16	0	481.45	0	1
6522	4891.12	0	0	11.01	0	0
6523	0	3238.21	0	16.88	0	0
6524	5295.70	0	0	11.68	0	0
6525	7287.80	6581.42	0	605.92	0	0
6526	1999.27	3531.17	0	267.20	0	1
6527	1476.52	6243.11	0	282.61	3294.08	0
6528	7189.23	0	0	130.14	0	0
6529	1275.88	0	0	57.18	0	0
6530	0	7873.58	0	118.40	0	0
6531	3483.87	2458.86	0	95.25	0	0
6532	3968.87	4139.83	0	124.72	0	0
6533	2255.45	0	0	38.78	378.86	0
6534	9893.24	1603.63	0	164.28	935.61	1
6535	10529.25	2609.71	0	555.01	0	0
6536	0	0	956.27	9.70	1137.21	0
6537	8828.45	1059.53	0	182.85	0	0
6538	6882.39	4974.34	0	291.84	1306.26	0
6539	11444.97	0	0	537.52	662.82	0
6540	6145.23	1917.90	0	380.09	802.20	1
6541	3976.67	1509.72	561.19	258.30	0	0
6542	2431.15	2448.54	0	25.70	0	0
6543	1333.93	0	0	27.37	1001.84	0
6544	6751.20	2167.54	0	198.99	0	1
6545	2006.25	3339.77	0	232.62	0	0
6546	2615.36	0	0	96.39	1840.15	0
6547	2577.99	2066.12	1930.08	51.16	0	0
6548	5740.21	1679.85	0	11.49	0	0
6549	13793.12	1912.73	0	635.18	0	0
6550	0	1943.79	13668.43	69.57	1048.13	0
6551	0	1512.20	0	33.51	937.85	0
6552	0	2732.16	4787.81	181.65	0	0
6553	0	1953.76	0	77.38	0	1
6554	3093.36	0	2605.97	173.64	0	0
6555	0	1515.04	0	16.02	1108.53	0
6556	0	3567.75	0	80.76	0	0
6557	9182.43	1258.06	0	177.09	33.13	0
6558	16066.97	1869.37	0	189.73	0	1
6559	7263.54	0	0	253.26	0	0
6560	3393.11	0	0	126.91	0	0
6561	1586.18	6271.77	0	228.60	1871.84	0
6562	1830.16	2677.01	0	184.84	685.13	0
6563	0	0	1224.28	12.94	0	0
6564	4656.03	4988.97	0	259.09	0	0
6565	3057.05	1983.98	0	69.71	1513.43	0
6566	3308.73	2459.20	0	177.93	490.30	0
6567	3235.01	5317.33	0	382.46	183.56	0
6568	3091.44	0	0	98.36	1633.25	0
6569	2170.87	2652.78	0	33.90	2561.77	0
6570	3710.40	2462.95	0	305.58	449.47	0
6571	3714.27	0	0	76.91	0	0
6572	5589.54	2376.93	0	142.82	0	0
6573	11419.68	2260.37	0	315.28	0	0
6574	20884.62	3526.02	0	356.22	0	0
6575	1856.56	0	0	28.39	0	0
6576	3269.31	5762.07	0	227.91	0	0
6577	1849.44	0	0	56.17	0	0
6578	4335.52	0	0	170.35	1442.78	0
6579	5900.62	2058.05	0	72.86	0	0
6580	0	2972.43	0	136.76	0	0
6581	0	1233.76	3282.29	82.37	0	0
6582	3159.61	5063.96	0	326.59	625.40	0
6583	1989.65	0	0	65.02	0	0
6584	2834.92	9148.92	0	562.63	0	0
6585	4447.27	1500.22	0	105.14	1241.56	0
6586	25643.84	0	0	869.94	0	0
6587	2448.14	2175.41	0	114.22	0	0
6588	0	6678.86	0	35.94	0	0
6589	2879.28	7143.87	0	61.13	0	0
6590	1878.07	3132.95	0	108.09	0	0
6591	7238.04	1457.15	0	58.29	1814.07	1
6592	6263.95	2836.33	0	27.51	2688.68	0
6593	0	1029.92	0	41.91	0	0
6594	3365.81	0	0	77.22	2031.63	0
6595	9532.44	14532.89	0	175.25	0	0
6596	2333.60	7868.48	0	117.79	0	0
6597	4062.03	2247.94	0	311.75	104.66	0
6598	0	2332.87	0	57.92	0	0
6599	2511.39	0	0	40.02	3255.78	0
6600	3393.66	0	0	143.73	1343.52	0
6601	1584.55	6277.76	0	171.60	1532.67	0
6602	1970.72	17006.33	0	23.64	0	1
6603	0	20635.06	0	555.88	0	0
6604	10811.00	2822.50	0	149.56	0	0
6605	0	5002.83	0	236.75	2218.35	0
6606	2365.29	2228.60	0	122.83	3072.72	0
6607	0	6955.10	0	27.56	0	0
6608	2082.58	6993.95	0	111.73	0	0
6609	3832.71	3692.77	0	244.41	0	0
6610	1598.25	1281.24	0	78.20	0	0
6611	2615.64	2648.34	0	105.04	423.31	0
6612	1654.00	0	0	14.43	0	0
6613	5112.99	0	4982.92	134.92	0	0
6614	1089.40	0	0	8.99	0	0
6615	1082.67	3617.99	0	167.95	2254.74	0
6616	4243.76	5348.08	0	46.23	667.73	0
6617	9833.60	1692.96	0	429.47	0	0
6618	2627.78	1753.59	4874.32	142.12	0	0
6619	3197.16	2377.60	0	179.93	0	0
6620	1205.18	0	0	22.75	780.85	0
6621	2246.53	1783.84	0	191.29	0	0
6622	11263.06	7105.31	0	455.17	0	0
6623	1008.39	6854.01	0	13.40	1894.02	0
6624	4103.73	1128.00	0	103.32	0	0
6625	1188.01	1851.36	0	65.49	0	0
6626	3395.44	1100.20	227.01	81.30	0	0
6627	2724.86	2614.35	0	231.69	2518.94	0
6628	3779.99	4022.65	549.34	50.44	0	0
