ID_CLIENTE	SCORE_CREDITO	GENERO	IDADE	TEMPO_RELACIONAMENTO	TIPO_PLANO	RENDA	CANCELOU
07960	591	Feminino	49	5.9	Pos_Pago	12131	0
07961	549	Feminino	56	10.5	Pre_Pago	14009	0
07962	550	Masculino	35	9.1	Pre_Pago	6448	1
07963	504	Masculino	51	13.7	Pre_Pago	10475	0
07964	720	Feminino	53	15	Pre_Pago	12511	0
07965	548	Feminino	34	6.5	Pre_Pago	10472	0
07966	587	Masculino	42	8.9	Pre_Pago	5212	0
07967	653	Feminino	29	4.8	Pos_Pago	10128	0
07968	620	Feminino	33	10.3	Pre_Pago	10957	0
07969	579	Masculino	31	4.5	Pre_Pago	6798	0
07970	503	Masculino	33	5	Pos_Pago	5917	0
07971	583	Feminino	33	9.1	Pos_Pago	6267	0
07972	502	Feminino	41	7.3	Pos_Pago	10914	0
07973	569	Masculino	33	5.1	Pre_Pago	6650	0
07974	456	Feminino	44	5.6	Pre_Pago	6581	0
07975	602	Masculino	25	4.8	Pos_Pago	10696	0
07976	566	Feminino	43	11.6	Pos_Pago	7235	0
07977	793	Masculino	31	4.2	Pre_Pago	10641	0
07978	669	Masculino	34	4.3	Pre_Pago	4063	0
07979	583	Masculino	33	5.8	Pre_Pago	8803	0
07980	567	Feminino	31	4.4	Pre_Pago	6068	0
07981	588	Masculino	41	4.1	Pre_Pago	10565	0
07982	675	Feminino	30	8.9	Pre_Pago	5159	0
07983	591	Masculino	24	1.3	Pre_Pago	4456	0
07984	719	Masculino	38	5.6	Pos_Pago	7061	0
07985	655	Masculino	39	4.5	Pre_Pago	6221	0
07986	637	Feminino	42	11.2	Pre_Pago	6132	0
07987	707	Masculino	47	3.7	Pre_Pago	5674	0
07988	549	Masculino	40	3.9	Pre_Pago	7017	0
07989	459	Feminino	38	8.2	Pre_Pago	8418	0
07990	555	Feminino	27	4.6	Pos_Pago	8263	0
07991	546	Masculino	35	4.6	Pre_Pago	7222	0
07992	518	Feminino	30	9.2	Pre_Pago	6634	0
07993	533	Masculino	37	10.6	Pre_Pago	19770	0
07994	573	Feminino	35	6.6	Pre_Pago	3434	0
07995	502	Feminino	36	7.5	Pos_Pago	4148	0
07996	578	Masculino	50	2.9	Pos_Pago	6213	0
07997	575	Feminino	22	4.5	Pre_Pago	6908	0
07998	619	Feminino	31	3.2	Pos_Pago	8442	0
07999	588	Feminino	40	7.4	Pre_Pago	11698	0
08000	675	Masculino	55	4.1	Pos_Pago	9989	0
08001	651	Masculino	38	4.7	Pre_Pago	9502	0
08002	775	Feminino	35	2.4	Pos_Pago	11780	0
08003	496	Feminino	41	6.6	Pre_Pago	3266	0
08004	688	Feminino	35	4.7	Pre_Pago	8528	0
08005	556	Feminino	41	4.4	Pre_Pago	5890	0
08006	707	Feminino	42	3.6	Pre_Pago	4947	0
08007	640	Feminino	32	4.6	Pos_Pago	7266	0
08008	805	Masculino	22	3.6	Pre_Pago	3900	0
08009	510	Feminino	38	2	Pre_Pago	6747	0
08010	701	Masculino	36	9.2	Pre_Pago	6768	0
08011	607	Masculino	36	3.1	Pre_Pago	7249	0
08012	500	Feminino	45	2.7	Pre_Pago	5409	0
08013	484	Masculino	39	7.5	Pre_Pago	3944	0
08014	531	Feminino	21	4.3	Pre_Pago	3243	0
08015	576	Masculino	35	5.3	Pos_Pago	9674	0
08016	620	Feminino	28	9.1	Pos_Pago	6148	0
08017	512	Masculino	38	4.7	Pos_Pago	8856	0
08018	515	Feminino	31	5	Pos_Pago	6154	0
08019	479	Masculino	43	10.8	Pre_Pago	4936	0
08020	524	Masculino	33	4.4	Pre_Pago	6175	0
08021	564	Feminino	41	4.1	Pre_Pago	10033	0
08022	692	Masculino	32	5.8	Pre_Pago	9210	0
08023	530	Masculino	44	7.4	Pre_Pago	14788	0
08024	664	Feminino	29	6.6	Pre_Pago	12669	0
08025	587	Feminino	37	3.5	Pre_Pago	3300	1
08026	693	Feminino	39	6.7	Pre_Pago	4357	0
08027	421	Feminino	34	5.4	Pre_Pago	4399	0
08028	684	Feminino	21	8.6	Pos_Pago	13462	0
08029	594	Feminino	31	3.6	Pre_Pago	4267	0
08030	550	Feminino	45	6.2	Pre_Pago	5929	0
08031	603	Feminino	55	8.1	Pos_Pago	8051	0
08032	573	Masculino	36	6.2	Pos_Pago	6886	0
08033	553	Masculino	19	4.8	Pre_Pago	10677	0
08034	628	Feminino	47	6.1	Pre_Pago	5075	0
08035	472	Feminino	40	5.3	Pos_Pago	11494	0
08036	575	Feminino	35	4.5	Pos_Pago	6742	0
08037	597	Masculino	27	11	Pos_Pago	5545	0
08038	566	Feminino	41	6.7	Pos_Pago	4244	0
08039	687	Masculino	32	5.9	Pre_Pago	10597	0
08040	491	Masculino	33	6.9	Pre_Pago	6907	0
08041	521	Masculino	42	3.7	Pre_Pago	5500	0
08042	574	Feminino	49	5.2	Pre_Pago	8313	0
08043	670	Masculino	38	2	Pos_Pago	7209	0
08044	501	Masculino	39	6.6	Pos_Pago	2374	0
08045	582	Feminino	31	9.2	Pre_Pago	6555	0
08046	428	Masculino	35	3.7	Pre_Pago	6122	1
08047	505	Feminino	32	2.4	Pre_Pago	10406	0
08048	538	Masculino	31	6.6	Pre_Pago	14138	0
08049	638	Masculino	27	7	Pre_Pago	7784	0
08050	673	Masculino	40	5.5	Pre_Pago	5756	0
08051	665	Feminino	36	3.1	Pre_Pago	7488	0
08052	595	Feminino	25	8.1	Pre_Pago	8311	1
08053	529	Feminino	39	6	Pre_Pago	3911	1
08054	604	Masculino	35	8.6	Pos_Pago	15746	0
08055	653	Masculino	36	3.8	Pos_Pago	6434	0
08056	708	Masculino	25	6	Pre_Pago	4597	0
08057	589	Masculino	34	9.8	Pos_Pago	8864	0
08058	607	Feminino	41	5.8	Pre_Pago	9357	0
08059	620	Masculino	66	7.7	Pre_Pago	5640	0
08060	642	Masculino	39	9.9	Pos_Pago	9111	0
08061	802	Masculino	35	5.2	Pos_Pago	8294	0
08062	552	Masculino	52	9.5	Pre_Pago	7618	0
08063	619	Feminino	49	4.8	Pre_Pago	12148	0
08064	459	Masculino	40	4.1	Pre_Pago	9196	0
08065	669	Masculino	27	5.7	Pre_Pago	7931	0
08066	599	Feminino	26	6.7	Pos_Pago	5068	0
08067	564	Masculino	51	3.3	Pre_Pago	9259	0
08068	460	Feminino	38	6.5	Pre_Pago	10636	0
08069	622	Feminino	37	6.9	Pre_Pago	6474	0
08070	610	Masculino	32	6.6	Pre_Pago	2480	0
08071	531	Feminino	44	5.6	Pos_Pago	6361	0
08072	606	Masculino	24	7.3	Pre_Pago	10133	0
08073	646	Masculino	61	5.4	Pre_Pago	12760	0
08074	571	Feminino	59	4.1	Pre_Pago	10490	0
08075	603	Masculino	32	10.4	Pos_Pago	12093	0
08076	590	Feminino	21	2.7	Pos_Pago	4954	1
08077	612	Feminino	20	5.2	Pre_Pago	8061	1
08078	649	Feminino	32	8.1	Pre_Pago	8071	0
08079	546	Feminino	49	6.7	Pre_Pago	4161	0
08080	655	Masculino	52	5.3	Pre_Pago	12000	0
08081	624	Feminino	33	8.9	Pre_Pago	5341	0
08082	536	Masculino	52	7.4	Pre_Pago	14011	0
08083	550	Feminino	62	5.7	Pre_Pago	7419	0
08084	561	Masculino	39	4	Pre_Pago	8138	0
08085	586	Feminino	42	5.4	Pre_Pago	3793	0
08086	732	Masculino	37	7.8	Pos_Pago	6289	0
08087	607	Feminino	34	7.4	Pos_Pago	11204	0
08088	688	Masculino	24	2.8	Pre_Pago	5667	0
08089	712	Feminino	67	7.7	Pre_Pago	5768	0
08090	471	Feminino	34	10.8	Pre_Pago	4818	0
08091	604	Masculino	41	2.6	Pre_Pago	4805	0
08092	506	Feminino	31	7.3	Pre_Pago	10824	1
08093	516	Masculino	42	6.8	Pre_Pago	5973	0
08094	576	Masculino	31	6.4	Pre_Pago	8462	0
08095	573	Masculino	33	6.2	Pos_Pago	6620	0
08096	544	Masculino	50	3.6	Pre_Pago	3878	0
08097	703	Feminino	32	11.4	Pos_Pago	6772	0
08098	534	Masculino	35	6.3	Pre_Pago	7592	0
08099	390	Feminino	40	2.4	Pre_Pago	10564	0
08100	503	Feminino	36	11.7	Pre_Pago	7728	0
08101	830	Feminino	36	1.9	Pre_Pago	6179	0
08102	638	Feminino	31	8.1	Pos_Pago	7907	0
08103	652	Masculino	38	4.6	Pos_Pago	7889	0
08104	609	Masculino	27	4.1	Pre_Pago	10133	1
08105	518	Masculino	25	7	Pre_Pago	7582	0
08106	594	Masculino	49	5.8	Pre_Pago	9276	0
08107	683	Masculino	34	4.3	Pre_Pago	4868	1
08108	799	Feminino	52	1.6	Pre_Pago	5046	0
08109	612	Masculino	38	12.5	Pos_Pago	8994	0
08110	656	Masculino	37	9.2	Pre_Pago	6907	0
08111	583	Masculino	30	3.1	Pre_Pago	7482	0
08112	527	Masculino	47	3.2	Pos_Pago	8392	0
08113	514	Masculino	67	2.8	Pos_Pago	6071	0
08114	500	Masculino	39	2.7	Pre_Pago	5005	0
08115	677	Masculino	39	5.7	Pre_Pago	7877	1
08116	581	Feminino	37	4.6	Pre_Pago	7095	1
08117	691	Masculino	30	5	Pre_Pago	5274	0
08118	670	Feminino	34	5.6	Pre_Pago	7309	1
08119	769	Feminino	40	3.5	Pre_Pago	13421	0
08120	516	Masculino	38	8	Pre_Pago	7343	0
08121	631	Masculino	47	4.1	Pre_Pago	9332	0
08122	528	Masculino	34	4.9	Pre_Pago	4974	0
08123	685	Masculino	24	11	Pos_Pago	5671	0
08124	437	Feminino	34	3.3	Pos_Pago	9239	0
08125	460	Feminino	37	6.2	Pos_Pago	5892	0
08126	551	Masculino	34	4.1	Pos_Pago	9557	0
08127	535	Feminino	35	3.5	Pre_Pago	11898	0
08128	697	Feminino	44	5.2	Pre_Pago	8700	0
08129	473	Masculino	47	9.1	Pre_Pago	6132	0
08130	766	Feminino	55	11.6	Pre_Pago	7274	0
08131	789	Feminino	29	9	Pre_Pago	5445	0
08132	483	Feminino	33	3	Pos_Pago	7071	0
08133	672	Feminino	30	1.8	Pos_Pago	6013	0
08134	504	Masculino	66	7.3	Pre_Pago	9669	0
08135	485	Masculino	44	3.8	Pos_Pago	6729	0
08136	509	Masculino	51	6.2	Pos_Pago	6723	0
08137	503	Masculino	44	11.4	Pos_Pago	6798	0
08138	589	Masculino	50	10.5	Pre_Pago	14084	0
08139	468	Masculino	39	5.6	Pos_Pago	6215	0
08140	602	Feminino	29	8.2	Pos_Pago	8445	0
08141	458	Feminino	33	6.5	Pre_Pago	9338	0
08142	491	Feminino	33	3.3	Pos_Pago	8931	0
08143	691	Masculino	43	3.2	Pre_Pago	8273	0
08144	675	Masculino	46	4	Pre_Pago	7877	0
08145	543	Feminino	30	8.5	Pre_Pago	11010	0
08146	643	Feminino	46	9.5	Pos_Pago	7728	0
08147	656	Feminino	41	7.9	Pos_Pago	7161	0
08148	618	Feminino	29	4.6	Pos_Pago	7121	0
08149	690	Masculino	36	5.6	Pre_Pago	7047	0
08150	459	Feminino	42	5.6	Pre_Pago	6832	0
08151	614	Masculino	34	6	Pos_Pago	4660	0
08152	486	Masculino	35	10.7	Pre_Pago	3976	0
08153	619	Feminino	40	4.8	Pre_Pago	10303	0
08154	532	Feminino	43	9.6	Pre_Pago	8271	0
08155	548	Feminino	29	5.2	Pre_Pago	8134	0
08156	595	Feminino	45	9.9	Pre_Pago	9315	0
08157	664	Masculino	36	2.8	Pre_Pago	5819	0
08158	682	Masculino	65	3.9	Pre_Pago	7286	0
08159	473	Feminino	36	4.4	Pre_Pago	5554	0
08160	603	Masculino	48	5.1	Pre_Pago	6809	0
08161	584	Masculino	34	5.8	Pos_Pago	9525	0
08162	547	Masculino	37	5.5	Pre_Pago	6132	0
08163	452	Masculino	34	4	Pre_Pago	7824	0
08164	799	Masculino	61	2	Pre_Pago	7283	0
08165	552	Masculino	47	5.9	Pre_Pago	10716	0
08166	578	Feminino	34	6.4	Pos_Pago	8365	0
08167	474	Masculino	39	3.2	Pre_Pago	8202	0
08168	499	Masculino	40	5.4	Pos_Pago	13452	0
08169	457	Feminino	33	8.3	Pos_Pago	9576	0
08170	565	Masculino	76	6.6	Pre_Pago	12769	0
08171	884	Feminino	43	3.8	Pre_Pago	6703	1
08172	594	Feminino	53	6.4	Pre_Pago	8125	0
08173	583	Feminino	38	4.6	Pos_Pago	8066	0
08174	742	Feminino	56	8.8	Pre_Pago	4974	0
08175	486	Masculino	39	6.2	Pre_Pago	6773	0
08176	564	Masculino	30	9.9	Pre_Pago	9212	0
08177	591	Masculino	44	13.3	Pos_Pago	10165	0
08178	665	Masculino	66	5.2	Pre_Pago	8876	0
08179	605	Masculino	38	5.2	Pre_Pago	8658	0
08180	575	Feminino	30	6.3	Pre_Pago	7848	0
08181	709	Masculino	29	3.8	Pre_Pago	6894	1
08182	626	Feminino	42	4.2	Pos_Pago	22292	0
08183	579	Feminino	26	7.7	Pre_Pago	6086	0
08184	576	Feminino	31	5.8	Pos_Pago	9179	0
08185	561	Masculino	34	6.8	Pos_Pago	6080	0
08186	630	Masculino	41	3.8	Pos_Pago	6276	0
08187	578	Masculino	28	6.6	Pre_Pago	2873	0
08188	583	Feminino	39	4.8	Pre_Pago	11799	0
08189	523	Feminino	43	12.7	Pre_Pago	9259	0
08190	496	Masculino	38	4.9	Pre_Pago	4365	0
08191	539	Feminino	33	3.3	Pre_Pago	9621	0
08192	584	Masculino	62	5	Pre_Pago	6549	0
08193	573	Masculino	48	5.8	Pre_Pago	9681	0
08194	626	Feminino	43	2.7	Pre_Pago	5447	1
08195	592	Feminino	29	4.2	Pre_Pago	11111	0
08196	697	Masculino	47	4.7	Pre_Pago	8980	0
08197	785	Feminino	49	8.1	Pre_Pago	8408	0
08198	706	Masculino	41	6.2	Pre_Pago	6169	0
08199	672	Masculino	36	7.1	Pre_Pago	8559	0
08200	648	Masculino	42	3.8	Pre_Pago	6650	0
08201	672	Masculino	22	5.7	Pre_Pago	7984	0
08202	612	Masculino	30	4.3	Pos_Pago	3135	0
08203	694	Masculino	40	3.5	Pos_Pago	3237	0
08204	478	Masculino	37	4	Pre_Pago	8307	0
08205	657	Feminino	38	3.1	Pre_Pago	7375	0
08206	494	Feminino	31	6.8	Pos_Pago	5709	0
08207	601	Masculino	31	4.6	Pos_Pago	7354	0
08208	747	Masculino	60	6.4	Pre_Pago	8496	0
08209	592	Feminino	26	8.2	Pre_Pago	8670	1
08210	698	Feminino	34	4.6	Pre_Pago	8214	0
08211	751	Feminino	26	7.6	Pre_Pago	4966	0
08212	527	Masculino	41	4.9	Pos_Pago	3977	0
08213	512	Masculino	48	5.3	Pre_Pago	10143	0
08214	668	Feminino	59	5.3	Pre_Pago	9974	0
08215	464	Masculino	34	3.3	Pre_Pago	8759	0
08216	492	Masculino	36	9.6	Pre_Pago	8033	0
08217	595	Feminino	28	5.8	Pos_Pago	9114	0
08218	493	Feminino	30	2.2	Pre_Pago	8448	0
08219	582	Masculino	35	10.1	Pos_Pago	10354	0
08220	575	Feminino	55	6.3	Pos_Pago	7122	0
08221	625	Feminino	73	8.2	Pre_Pago	8560	0
08222	797	Feminino	38	7.5	Pre_Pago	3984	0
08223	589	Feminino	45	3.5	Pos_Pago	2999	0
08224	545	Masculino	35	5.5	Pre_Pago	4684	0
08225	501	Masculino	58	4.3	Pos_Pago	5093	0
08226	633	Masculino	29	4.2	Pos_Pago	14392	0
08227	615	Feminino	35	6.3	Pre_Pago	7350	0
08228	651	Masculino	40	5.9	Pos_Pago	9941	0
08229	578	Masculino	35	7.8	Pre_Pago	6706	0
08230	552	Masculino	39	9	Pre_Pago	5699	0
08231	671	Masculino	26	7.2	Pre_Pago	9466	0
08232	658	Masculino	35	3.4	Pos_Pago	10745	0
08233	740	Feminino	54	3.5	Pre_Pago	12906	0
08234	658	Masculino	40	2.1	Pre_Pago	7769	0
08235	888	Feminino	43	7.7	Pre_Pago	5913	0
08236	661	Masculino	35	11.3	Pre_Pago	6459	0
08237	559	Feminino	31	3.4	Pre_Pago	11659	0
08238	710	Feminino	33	6.4	Pre_Pago	8277	0
08239	575	Feminino	21	7.3	Pre_Pago	10346	0
08240	579	Feminino	50	5.4	Pre_Pago	3682	0
08241	631	Masculino	36	6.9	Pos_Pago	6587	0
08242	601	Masculino	30	2.6	Pre_Pago	4677	1
08243	580	Feminino	33	4.8	Pre_Pago	12743	0
08244	569	Feminino	28	6.1	Pre_Pago	5686	1
08245	646	Masculino	24	3.6	Pre_Pago	4717	0
08246	612	Feminino	33	6.9	Pre_Pago	6998	1
08247	587	Masculino	30	7.7	Pos_Pago	5499	0
08248	678	Feminino	20	5.3	Pos_Pago	9290	0
08249	685	Feminino	24	5.1	Pos_Pago	7209	0
08250	526	Masculino	48	14.7	Pre_Pago	11839	0
08251	761	Masculino	32	2.7	Pre_Pago	4826	1
08252	610	Masculino	48	3.7	Pre_Pago	5497	0
08253	757	Feminino	48	4.1	Pre_Pago	9824	0
08254	776	Feminino	47	8	Pre_Pago	7703	0
08255	707	Masculino	47	5.7	Pre_Pago	8140	0
08256	603	Masculino	42	8	Pos_Pago	7523	0
08257	544	Feminino	38	5.6	Pre_Pago	6977	0
08258	632	Masculino	52	4.8	Pre_Pago	10833	0
08259	533	Masculino	31	3.3	Pos_Pago	9053	0
08260	659	Masculino	28	4.8	Pre_Pago	11697	1
08261	813	Masculino	30	3.6	Pos_Pago	4908	0
08262	595	Feminino	46	10.2	Pre_Pago	10921	0
08263	599	Masculino	32	9.2	Pre_Pago	6795	0
08264	574	Masculino	34	6.6	Pos_Pago	14489	0
08265	769	Masculino	32	8	Pre_Pago	7700	0
08266	576	Feminino	31	6.3	Pre_Pago	7836	1
08267	540	Masculino	42	1.4	Pre_Pago	4652	0
08268	516	Feminino	37	4.3	Pos_Pago	5148	0
08269	517	Masculino	40	7.7	Pre_Pago	6142	0
08270	776	Masculino	46	2.6	Pre_Pago	4175	1
08271	665	Feminino	44	11.5	Pos_Pago	7196	0
08272	526	Feminino	45	3	Pos_Pago	7060	0
08273	552	Feminino	53	6.8	Pre_Pago	5424	0
08274	494	Masculino	33	4.6	Pre_Pago	7225	0
08275	674	Masculino	33	5.5	Pre_Pago	6153	0
08276	719	Feminino	32	4	Pre_Pago	8665	0
08277	690	Masculino	29	11.6	Pos_Pago	7238	0
08278	566	Feminino	36	2.9	Pre_Pago	6524	0
08279	642	Feminino	38	4.1	Pre_Pago	9891	0
08280	526	Masculino	45	5.2	Pre_Pago	8503	0
08281	579	Feminino	35	3.8	Pos_Pago	6252	0
08282	529	Masculino	62	4.6	Pre_Pago	7607	0
08283	534	Feminino	34	3.5	Pos_Pago	13850	0
08284	555	Masculino	39	4.2	Pos_Pago	10851	0
08285	649	Feminino	42	7.5	Pre_Pago	2519	0
08286	572	Masculino	21	12.3	Pos_Pago	8649	0
08287	690	Feminino	38	7.4	Pos_Pago	11204	0
08288	463	Feminino	25	6	Pre_Pago	4272	0
08289	663	Feminino	34	4.5	Pre_Pago	6746	0
08290	594	Feminino	36	3.8	Pos_Pago	6574	0
08291	753	Masculino	36	8	Pre_Pago	7623	0
08292	584	Feminino	28	8.5	Pre_Pago	11045	1
08293	551	Feminino	30	5.9	Pre_Pago	11055	0
08294	693	Feminino	19	10.4	Pre_Pago	12454	1
08295	624	Feminino	30	3.9	Pos_Pago	7401	0
08296	578	Feminino	29	3.6	Pre_Pago	5039	1
08297	482	Masculino	35	5	Pre_Pago	5362	0
08298	671	Masculino	46	12.8	Pre_Pago	9404	0
08299	395	Masculino	54	3.5	Pre_Pago	12871	0
08300	571	Feminino	33	10.5	Pre_Pago	12997	0
08301	556	Feminino	42	9.4	Pos_Pago	7504	0
08302	515	Feminino	59	3.5	Pre_Pago	3750	0
08303	523	Feminino	45	5.4	Pre_Pago	13187	0
08304	703	Masculino	37	7.5	Pre_Pago	2581	0
08305	619	Masculino	32	5.2	Pre_Pago	8004	0
08306	493	Feminino	32	2.7	Pos_Pago	4947	0
08307	450	Masculino	49	10.1	Pos_Pago	10140	0
08308	524	Masculino	40	11.7	Pre_Pago	7596	0
08309	701	Masculino	27	7.7	Pre_Pago	6206	0
08310	577	Masculino	26	6.6	Pre_Pago	3636	0
08311	567	Feminino	41	10.5	Pre_Pago	14150	0
08312	592	Masculino	41	5.1	Pre_Pago	7447	0
08313	743	Masculino	44	7.7	Pre_Pago	5997	0
08314	565	Feminino	58	3.2	Pre_Pago	7897	0
08315	598	Feminino	40	1.6	Pre_Pago	5228	0
08316	778	Feminino	26	7.5	Pre_Pago	4485	0
08317	609	Masculino	43	5.5	Pre_Pago	4976	0
08318	524	Feminino	26	10	Pos_Pago	9712	0
08319	686	Feminino	40	4.4	Pos_Pago	6016	0
08320	616	Masculino	28	5.8	Pre_Pago	9351	0
08321	656	Feminino	31	4.6	Pre_Pago	7227	0
08322	687	Masculino	61	7.2	Pos_Pago	9158	0
08323	457	Feminino	31	6.7	Pos_Pago	4560	1
08324	612	Feminino	31	4.2	Pre_Pago	11403	0
08325	530	Feminino	30	2.3	Pos_Pago	8582	0
08326	555	Masculino	32	3.1	Pre_Pago	7456	0
08327	589	Feminino	45	10	Pre_Pago	9519	1
08328	505	Feminino	27	2.7	Pre_Pago	5308	0
08329	732	Masculino	32	5.1	Pos_Pago	7050	0
08330	825	Masculino	34	4	Pre_Pago	7919	0
08331	575	Feminino	25	5.4	Pre_Pago	13444	0
08332	752	Feminino	32	4.7	Pre_Pago	9567	0
08333	691	Feminino	36	7.4	Pre_Pago	11827	0
08334	674	Masculino	28	5.7	Pos_Pago	7891	0
08335	705	Feminino	26	4.2	Pre_Pago	2212	0
08336	597	Masculino	45	4	Pos_Pago	7906	0
08337	573	Masculino	41	3.6	Pre_Pago	4962	0
08338	561	Feminino	21	2.2	Pre_Pago	7933	1
08339	648	Feminino	33	3.8	Pre_Pago	6841	0
08340	571	Masculino	42	5.2	Pos_Pago	8061	0
08341	576	Feminino	36	4.4	Pre_Pago	6194	1
08342	490	Masculino	43	6.4	Pos_Pago	8718	0
08343	492	Feminino	46	7.8	Pre_Pago	6422	0
08344	625	Feminino	57	5.4	Pos_Pago	3861	0
08345	703	Masculino	67	3.1	Pos_Pago	7615	0
08346	500	Masculino	39	5.1	Pre_Pago	7315	0
08347	502	Masculino	22	8.1	Pre_Pago	8236	0
08348	550	Feminino	39	7.6	Pre_Pago	4870	0
08349	659	Feminino	22	7.3	Pre_Pago	10971	0
08350	659	Feminino	43	2.4	Pre_Pago	10223	0
08351	578	Masculino	37	6.2	Pre_Pago	6822	0
08352	627	Feminino	39	5.3	Pre_Pago	9938	0
08353	532	Masculino	39	5.9	Pos_Pago	10296	0
08354	581	Masculino	29	4	Pos_Pago	7983	0
08355	506	Masculino	63	5.1	Pre_Pago	7695	0
08356	535	Masculino	37	3.1	Pos_Pago	7777	0
08357	489	Masculino	42	8.3	Pre_Pago	9158	0
08358	571	Feminino	43	8	Pos_Pago	7492	0
08359	506	Masculino	39	6	Pre_Pago	4071	0
08360	590	Masculino	33	8.3	Pos_Pago	9271	0
08361	633	Masculino	40	1.4	Pos_Pago	4877	0
08362	693	Feminino	40	2.4	Pre_Pago	10941	0
08363	656	Masculino	23	6.8	Pre_Pago	6262	0
08364	631	Masculino	30	8.7	Pos_Pago	3994	1
08365	445	Feminino	39	6.2	Pre_Pago	6568	0
08366	471	Masculino	40	7.3	Pos_Pago	10372	0
08367	551	Masculino	57	6	Pre_Pago	4496	0
08368	645	Feminino	37	4.3	Pre_Pago	5252	0
08369	525	Masculino	33	4.2	Pre_Pago	2169	0
08370	521	Masculino	39	4.2	Pre_Pago	13809	0
08371	701	Masculino	29	6.2	Pre_Pago	5882	0
08372	573	Masculino	42	4.5	Pre_Pago	6477	0
08373	702	Feminino	35	4.4	Pre_Pago	5640	0
08374	794	Masculino	41	3.5	Pos_Pago	13106	0
08375	543	Masculino	33	6.7	Pre_Pago	4179	0
08376	482	Masculino	45	10.1	Pos_Pago	10072	0
08377	650	Feminino	32	3.9	Pos_Pago	7730	0
08378	540	Masculino	32	9.7	Pos_Pago	8356	0
08379	518	Feminino	74	7.8	Pre_Pago	6313	0
08380	553	Masculino	38	6	Pre_Pago	4750	0
08381	548	Masculino	31	7.6	Pre_Pago	4818	1
08382	738	Feminino	41	4.6	Pre_Pago	7496	0
08383	560	Feminino	27	6.3	Pos_Pago	7783	0
08384	568	Masculino	46	4	Pre_Pago	8700	0
08385	635	Feminino	29	9.5	Pre_Pago	7786	0
08386	592	Masculino	50	6.1	Pre_Pago	4897	0
08387	547	Masculino	44	7.7	Pre_Pago	5709	0
08388	595	Feminino	64	6.7	Pre_Pago	5082	0
08389	595	Feminino	24	7.3	Pre_Pago	11053	0
08390	581	Feminino	40	12.2	Pre_Pago	8509	0
08391	602	Masculino	36	7.9	Pre_Pago	7237	0
08392	646	Feminino	48	2.3	Pos_Pago	9265	0
08393	473	Feminino	33	3.7	Pos_Pago	5753	0
08394	649	Masculino	21	7.7	Pre_Pago	5741	1
08395	719	Feminino	38	4.1	Pre_Pago	10356	0
08396	683	Masculino	36	3.9	Pre_Pago	6972	0
08397	557	Masculino	34	7.6	Pre_Pago	5362	1
08398	646	Feminino	28	6.1	Pre_Pago	5741	0
08399	534	Masculino	29	5.3	Pre_Pago	10682	0
08400	518	Feminino	52	2.6	Pre_Pago	4685	0
08401	735	Feminino	47	10.7	Pos_Pago	4330	0
08402	461	Masculino	35	8.7	Pre_Pago	3203	0
08403	450	Masculino	54	4.7	Pre_Pago	9578	0
08404	687	Masculino	38	5	Pos_Pago	6446	1
08405	537	Feminino	36	7.5	Pre_Pago	4676	0
08406	476	Masculino	40	7.1	Pos_Pago	8003	0
08407	684	Feminino	54	8.4	Pre_Pago	10695	0
08408	641	Feminino	35	10.2	Pos_Pago	10470	0
08409	472	Masculino	37	5	Pre_Pago	5944	0
08410	802	Masculino	27	2.3	Pos_Pago	9641	0
08411	560	Masculino	42	14.1	Pre_Pago	11026	0
08412	489	Masculino	42	7.2	Pre_Pago	9263	0
08413	511	Masculino	58	2.6	Pre_Pago	4042	0
08414	611	Feminino	35	6.8	Pre_Pago	5705	0
08415	599	Feminino	28	7.2	Pre_Pago	9330	0
08416	445	Masculino	35	2.5	Pos_Pago	3096	0
08417	559	Feminino	28	6.5	Pos_Pago	9749	0
08418	580	Masculino	32	5.6	Pre_Pago	6551	0
08419	606	Masculino	44	8.4	Pre_Pago	10796	0
08420	669	Masculino	67	3.9	Pos_Pago	7472	0
08421	585	Feminino	38	5.6	Pos_Pago	7193	0
08422	526	Masculino	33	9.5	Pre_Pago	7753	0
08423	703	Masculino	24	6.7	Pre_Pago	4845	0
08424	570	Feminino	25	7.8	Pre_Pago	6538	0
08425	509	Masculino	24	3.4	Pre_Pago	10372	0
08426	666	Masculino	29	7	Pre_Pago	7120	0
08427	627	Masculino	38	2.2	Pos_Pago	7926	0
08428	612	Feminino	29	8.8	Pre_Pago	4877	0
08429	643	Masculino	32	2.8	Pre_Pago	5960	1
08430	597	Feminino	37	10	Pre_Pago	9729	0
08431	610	Feminino	48	3.1	Pos_Pago	7844	0
08432	507	Masculino	37	7.5	Pre_Pago	2129	0
08433	484	Feminino	40	3.3	Pre_Pago	9310	0
08434	745	Masculino	37	8	Pos_Pago	7767	0
08435	584	Feminino	44	2.2	Pre_Pago	8081	1
08436	628	Masculino	38	2.3	Pos_Pago	8708	0
08437	652	Feminino	35	4	Pre_Pago	8082	0
08438	658	Feminino	33	5.1	Pos_Pago	7013	0
08439	564	Masculino	30	9.5	Pre_Pago	7604	0
08440	484	Feminino	34	3.4	Pre_Pago	11306	0
08441	678	Feminino	25	5.7	Pre_Pago	8402	1
08442	641	Masculino	28	2.9	Pos_Pago	6611	0
