ID_CLIENTE	SCORE_CREDITO	VALOR_TOTAL_ATRASOS_12M	QTD_CONSULTAS_CREDITO_12M	RENDIMENTO_MEDIO_12M	TEMPO_TRABALHO	IDADE	QTD_DEPENDENTES	LIMITE_INICIAL_CARTAO
1864	90	0	2	19450	15	23	2	16100
1865	92	0	2	22270	16	32	3	17300
1866	77	1652,33	2	13880	13	50	1	7300
1867	89	0	2	9340	19	43	1	12300
1868	86	0	2	4050	6	40	1	6800
1869	87	0	3	5070	11	30	0	8700
1870	80	2920,58	3	10490	10	55	1	8100
1871	73	3910,52	2	1560	12	28	1	2900
1872	92	0	1	18580	15	37	2	11400
1873	92	37,47	4	14360	17	48	1	14500
1874	75	1385,2	4	2400	10	49	2	1000
1875	78	1585,26	2	11670	12	30	3	8300
1876	87	111,51	1	24380	16	21	1	17600
1877	82	0	2	16120	8	45	1	8100
1878	77	165,43	2	16530	17	44	1	8900
1879	85	83,77	1	15440	13	43	0	11000
1880	82	0	1	14990	20	40	1	11600
1881	85	1302,46	3	22920	20	49	0	13200
1882	83	0	1	3940	19	31	1	9600
1883	94	0	1	13670	14	25	1	16300
1884	90	0	1	9380	21	34	1	12900
1885	72	691,87	2	20540	19	36	2	9400
1886	78	785,4	2	10810	16	34	2	5500
1887	75	0	2	9940	19	27	3	6100
1888	80	0	2	18230	11	29	1	9400
1889	75	427,03	4	18950	11	27	1	7000
1890	83	0	1	8490	10	27	0	8000
1891	72	0	1	190	11	34	0	1000
1892	94	0	1	16650	15	23	1	18200
1893	60	1027,39	2	0	9	62	0	1000
1894	78	0	3	11520	21	26	1	10100
1895	73	0	2	11070	17	22	1	6500
1896	87	0	1	6610	16	35	0	8400
1897	84	1394,47	2	6200	17	24	1	5000
1898	98	0	1	19000	20	37	3	20200
1899	85	1902,04	2	4360	17	23	0	9100
1900	77	1334,1	2	9740	20	32	1	9100
1901	89	0	2	18890	11	25	1	16100
1902	84	0	2	9910	23	18	2	10900
1903	76	1501,12	2	26840	13	32	1	10200
1904	75	0	2	16170	12	32	1	5300
1905	80	0	2	8950	9	46	2	6200
1906	74	4166	4	11750	9	34	1	5300
1907	84	598,76	2	10270	20	42	1	12400
1908	89	0	2	5560	14	39	1	7800
1909	75	0	3	9290	3	28	1	2300
1910	78	0	3	17930	9	60	1	8200
1911	88	0	1	10390	25	28	1	10400
1912	86	0	1	31820	13	24	0	13000
1913	76	1839,1	3	6690	9	35	0	4800
1914	87	0	2	9390	21	28	1	9200
1915	79	533,27	2	10530	20	51	2	9000
1916	81	299,06	2	19610	19	61	1	8700
1917	81	699,99	3	4080	9	36	1	5000
1918	77	1499,11	2	10570	17	37	1	8800
1919	60	2114,88	3	8170	9	41	1	1000
1920	72	1015,66	2	9280	15	62	0	4500
1921	78	0	2	9950	8	40	1	6200
1922	93	0	2	8600	15	34	2	14500
1923	77	136,14	4	4900	15	32	2	4600
1924	87	0	3	10980	9	27	1	7400
1925	75	730,31	2	9810	23	57	1	8100
1926	67	1867,49	3	7720	15	20	1	2500
1927	81	0	4	21130	17	61	1	11400
1928	84	0	1	19850	20	37	0	9900
1929	85	0	1	11910	17	30	2	11500
1930	83	0	1	14540	17	33	1	11900
1931	75	339,84	2	10350	16	61	2	6000
1932	88	0	2	18310	11	32	1	11400
1933	49	5637,47	5	10580	14	38	1	2200
1934	70	1280,21	3	9410	13	61	1	1200
1935	77	1860,9	1	8180	18	28	1	6600
1936	73	0	2	14360	23	18	1	3900
1937	79	444,56	2	20660	15	34	1	11500
1938	87	0	2	10160	11	36	0	13100
1939	81	0	2	4380	11	37	2	5300
1940	74	425,13	2	9330	11	38	0	6100
1941	76	0	2	5090	16	21	1	5300
1942	71	281,1	2	6820	20	39	0	4800
1943	69	0	2	14750	19	35	2	6700
1944	85	0	1	8690	12	29	1	9300
1945	88	0	2	10260	8	24	0	9800
1946	69	0	2	10590	17	39	1	5000
1947	84	190,95	4	4840	14	34	0	7600
1948	75	863,66	2	21010	10	35	1	7900
1949	75	3839,4	1	14920	16	60	1	8500
1950	89	0	1	12210	17	40	0	11100
1951	62	3253,76	3	5230	11	46	0	1000
1952	80	284,41	3	0	18	19	2	3800
1953	92	0	2	5800	15	39	0	8600
1954	90	0	2	6740	12	19	1	11200
1955	77	1177,07	3	6120	18	37	2	6800
1956	80	855,41	1	7270	9	25	1	7400
1957	89	0	2	20930	22	39	1	15500
1958	65	1255,49	2	10180	11	22	1	4100
1959	88	0	2	22000	18	44	3	18300
1960	82	693,86	3	10850	24	38	1	11300
1961	85	0	2	14730	19	22	1	11000
1962	79	962,79	2	6540	13	37	2	6300
1963	75	0	2	3720	10	58	0	1200
1964	80	0	2	16410	11	26	1	10200
1965	84	268,36	2	9920	15	27	1	10300
1966	84	883,33	3	7600	15	28	2	7300
1967	76	1607,58	2	5840	15	26	1	4500
1968	81	523,83	1	19730	25	35	1	15500
1969	64	4225,88	2	7820	17	29	1	3900
1970	90	0	3	14780	22	31	1	14500
1971	77	533,89	2	4920	15	30	3	4900
1972	71	2375,84	3	3940	7	28	3	1600
1973	91	0	1	12310	27	54	2	14800
1974	82	261,29	2	14070	14	36	1	11300
1975	80	1151,48	4	3280	15	18	1	4700
1976	83	178,72	4	8790	13	28	1	8900
1977	77	0	2	1010	13	32	1	4600
1978	86	0	3	9600	16	23	0	10400
1979	87	78,85	2	4680	15	30	2	8300
1980	68	853,77	3	8560	11	25	2	3000
1981	80	951,84	2	11260	24	40	3	9400
1982	76	763,84	2	7800	12	38	1	3600
1983	82	0	2	16480	12	43	0	9000
1984	87	0	2	4800	19	34	1	9900
1985	84	0	2	6910	11	42	1	8100
1986	83	0	2	3590	2	47	1	3600
1987	84	590,22	3	6700	12	23	1	6500
1988	77	68,36	4	4390	20	55	2	2300
1989	83	0	3	16080	21	38	1	12100
1990	85	0	1	22270	16	35	1	11700
1991	81	694,83	2	8910	17	43	2	8500
1992	84	54,43	3	9630	23	28	2	10100
1993	85	0	2	7870	4	36	0	7500
1994	77	499,66	1	12700	18	46	1	8300
1995	93	0	1	8130	22	46	0	13300
1996	85	0	1	4740	12	55	3	8300
1997	88	0	2	18560	19	37	0	14300
1998	83	93,94	2	8270	25	26	0	8100
1999	66	3479,35	3	11360	13	33	1	4400
2000	74	79,7	3	6150	10	24	1	3700
2001	65	122,72	1	7150	8	32	1	1500
2002	78	154,52	1	6470	18	35	0	6300
2003	81	1458,7	3	14960	18	24	1	8700
2004	90	0	1	6650	16	40	1	10700
2005	68	1703,65	2	3370	9	44	1	1600
2006	67	1479,71	3	14060	10	28	2	5700
2007	60	2835,2	2	5060	17	27	2	1000
2008	89	0	1	4500	11	44	0	9500
2009	76	498,98	2	7750	19	32	1	4300
2010	68	4420,08	3	4990	13	31	0	2400
2011	76	1762,43	3	12590	11	23	1	5900
2012	74	906,92	2	3780	13	29	1	3700
2013	80	2128,75	2	19740	17	52	1	11000
2014	83	0	2	12230	16	39	0	10100
2015	75	1260,77	4	6940	11	19	1	5000
2016	83	0	1	14550	16	20	4	9400
2017	72	1173,84	1	19230	19	59	1	11500
2018	77	1111,67	2	14680	20	27	2	11200
2019	84	0	2	9040	14	28	1	8100
2020	87	0	2	7960	12	38	3	9800
2021	86	0	2	8570	20	42	0	11100
2022	72	191,5	3	20890	4	34	1	8100
2023	83	10,85	3	11630	19	31	1	7300
2024	96	0	1	21570	20	61	1	19200
2025	75	3253,96	3	10670	12	29	2	4600
2026	84	0	2	12880	9	21	1	6600
2027	75	3038,44	3	2480	18	25	0	2700
2028	81	0	3	14220	17	37	0	9800
2029	89	0	1	7110	16	38	1	9900
2030	65	4061,13	5	3360	12	49	1	1400
2031	79	0	2	3290	12	39	1	4600
2032	94	0	1	12280	20	27	0	16600
2033	76	3465,02	2	6560	17	41	1	6400
2034	64	3854,57	2	5970	18	38	1	1000
2035	78	0	2	16220	14	26	1	10400
2036	77	0	2	6180	11	36	0	2500
2037	85	0	1	12880	24	36	1	12800
2038	85	0	1	11780	23	58	0	11400
2039	83	0	2	14600	18	24	1	10800
2040	75	3032,13	2	4120	4	28	1	3200
2041	71	1201,2	2	25980	24	61	3	9400
2042	87	0	2	6270	13	62	0	9500
2043	64	2303,34	2	2970	11	39	1	1000
2044	82	0	2	14460	16	47	0	8800
2045	81	0	1	9840	12	34	1	6800
2046	71	1245,35	2	4960	13	39	1	4400
2047	76	845,89	2	13430	15	33	2	5600
2048	89	0	2	21060	25	27	1	14600
2049	80	0	1	24260	8	37	2	10100
2050	75	870,67	2	5150	5	38	1	3000
2051	78	273,03	1	15530	10	41	1	8300
2052	89	0	1	16340	23	61	2	12400
2053	83	434,72	1	6940	14	19	0	7100
2054	77	0	2	3310	14	30	0	5800
2055	83	0	1	14350	25	36	1	12000
2056	81	0	2	3980	16	31	0	3800
2057	74	2408,09	3	21680	17	28	1	9300
2058	96	0	2	7670	10	25	1	11400
2059	86	0	1	21740	25	22	3	14600
2060	60	1828,39	2	15780	16	40	0	4900
2061	82	4148,73	2	10200	16	53	1	10000
2062	78	0	3	17270	10	27	1	9100
2063	79	0	2	20260	23	38	2	11600
2064	83	0	1	21740	19	41	2	15300
2065	94	0	1	20170	8	30	2	14400
2066	78	1716,99	2	9760	19	38	1	8000
2067	80	0	2	16690	17	25	2	12400
2068	76	1390,71	2	3560	21	36	1	3300
2069	76	654,08	2	10820	14	27	3	5500
2070	70	0	2	5050	3	58	2	3200
2071	71	2834,05	2	3650	17	18	2	4600
2072	86	0	1	8230	13	25	2	8600
2073	85	0	1	8640	18	44	0	9700
2074	83	0	2	8750	12	44	2	8500
2075	70	5619,71	2	17600	15	32	1	7600
2076	82	0	1	6070	19	35	0	7700
2077	71	3133,42	2	4680	12	21	1	5000
2078	69	1937,7	3	5350	7	54	2	1000
2079	73	1754,59	2	7410	17	28	1	7000
2080	78	0	1	5870	4	30	1	5400
2081	79	577,23	3	4390	12	28	2	4600
2082	63	1221,14	2	3310	12	20	1	1000
2083	73	187,71	3	14280	20	61	0	5300
2084	78	0	2	18020	12	26	1	8600
2085	81	139,34	2	15350	29	42	1	10600
2086	88	0	2	21990	14	48	3	14800
2087	77	1328,34	2	18660	11	22	1	10600
2088	92	0	1	13930	24	37	0	15500
2089	84	0	1	6840	17	43	2	8200
2090	81	0	2	7460	13	20	1	7800
2091	64	5748,24	2	5990	5	31	2	2800
2092	92	0	1	14010	24	32	2	15300
2093	87	0	1	16210	23	36	1	13400
2094	84	0	2	9110	17	44	0	9600
2095	86	0	1	16570	12	60	1	13900
2096	89	0	2	11320	17	38	2	11300
2097	90	2977,13	2	11030	19	34	2	16100
2098	87	0	1	12080	11	25	0	10500
2099	90	0	2	12950	19	32	1	10200
2100	75	1545,34	2	3890	21	55	0	4600
2101	78	57,82	3	9700	15	30	2	7600
2102	84	450,65	2	15370	6	20	1	10900
2103	77	862,48	4	7320	14	62	1	6600
2104	92	0	1	16700	18	60	1	14900
2105	71	371,14	4	11140	5	22	1	4700
2106	80	0	2	15120	12	66	2	8100
2107	70	0	2	11440	8	27	0	4600
2108	80	0	2	10920	9	46	1	6400
2109	79	350,79	2	14100	13	62	2	10500
2110	84	0	2	4200	11	44	0	7600
2111	67	2790,96	4	0	4	23	0	1000
2112	65	7266,85	3	1440	11	19	1	1000
2113	91	0	1	4630	17	22	0	10600
2114	75	1532,23	2	9970	2	28	0	7300
2115	79	2095,19	2	18380	16	20	3	9900
2116	78	0	1	11290	22	39	1	9800
2117	81	64,94	2	6570	19	37	1	7100
2118	80	1546,31	3	10710	9	48	1	6600
2119	76	1319,58	1	2700	20	33	2	6200
2120	92	0	1	8970	12	31	3	14200
2121	85	0	2	23720	25	33	0	16000
2122	92	0	1	16920	15	30	1	14000
2123	85	0	1	12480	26	41	1	12900
2124	63	5201,36	3	8630	21	36	1	2100
2125	65	1671,75	4	10350	2	41	1	2100
2126	87	0	2	3020	17	43	2	5600
2127	70	919,89	2	19630	16	32	1	6400
2128	76	702,8	3	5880	7	64	1	1000
2129	66	1535,11	3	2010	11	32	0	1000
2130	89	0	1	9550	17	22	1	9000
2131	95	0	1	5410	19	24	0	13100
2132	82	0	2	9920	18	21	0	9500
2133	78	1288,59	2	14490	19	21	0	8600
2134	85	0	2	4160	16	36	0	4100
2135	84	0	2	2680	13	41	1	4500
2136	69	2684,12	3	10220	10	57	1	3500
2137	80	2986,45	2	8070	19	27	2	8400
2138	77	2329	3	6550	10	24	1	6900
2139	80	0	1	7920	18	23	1	6700
2140	86	0	2	8980	22	21	0	9100
2141	80	230,23	2	2620	21	33	1	5500
2142	90	0	1	19320	11	34	1	15300
2143	88	0	1	15350	21	32	1	12500
2144	89	0	2	11020	13	37	0	12600
2145	65	3215	3	7390	15	35	0	4300
2146	63	1683,65	2	3710	18	31	0	1000
2147	78	1231,21	2	10530	25	59	1	8900
2148	84	0	2	8450	15	47	3	8400
2149	84	0	2	13530	15	45	2	11000
2150	64	3461,68	2	8840	13	29	1	1400
2151	77	646,91	2	13330	14	40	3	6800
2152	81	0	2	8820	20	26	2	8500
2153	67	4124,42	4	7480	14	43	1	3400
2154	85	430,59	2	13650	5	58	1	11500
2155	85	0	2	27100	29	19	0	16100
2156	70	0	3	3440	7	18	1	1300
2157	88	0	1	15640	15	34	1	11500
2158	88	89,1	2	13030	21	18	0	12500
2159	88	0	2	11970	14	35	1	12800
2160	86	393,31	1	16930	22	46	1	15800
2161	83	0	3	5620	26	24	1	6100
2162	81	0	2	9390	16	52	0	8200
2163	78	0	4	7050	10	25	0	3400
2164	83	0	1	11770	14	19	1	10400
2165	87	0	2	15140	18	41	1	12600
2166	84	0	2	6870	12	25	1	7100
2167	87	0	1	13770	16	38	1	11100
2168	87	0	2	19510	14	31	1	15500
2169	72	7566,04	2	12410	10	20	2	5500
2170	79	40,95	2	10830	25	27	1	8400
2171	78	342,35	1	5450	12	36	2	3100
2172	72	948,01	2	19010	13	27	0	8800
2173	76	0	3	11600	21	59	1	9200
2174	72	4762,72	2	3760	20	61	1	4900
2175	81	0	1	18530	19	21	1	10100
2176	74	1276,38	3	12860	9	34	2	6100
2177	85	468,77	2	15230	17	39	1	9900
2178	60	3977,39	3	9130	12	34	1	2800
2179	79	0	2	5010	15	30	1	4000
2180	79	0	1	6540	12	43	1	4900
2181	77	1799,52	2	6220	17	30	1	4500
2182	79	0	2	7130	15	39	1	5400
2183	91	0	2	17190	11	36	1	14300
2184	78	0	2	18760	17	27	0	9500
2185	69	0	3	7960	18	50	1	3900
2186	81	0	3	5280	21	47	0	5300
2187	82	0	1	3050	18	38	2	6200
2188	78	536,4	2	8130	14	27	0	4700
2189	83	0	2	3800	15	23	0	6400
2190	78	1996,98	1	4170	18	44	2	8100
2191	89	0	1	18100	19	27	1	15600
2192	77	0	2	14710	12	29	0	8400
2193	81	682,11	1	12890	17	20	1	11700
2194	67	931,51	3	14060	17	30	0	6800
2195	84	0	3	15620	6	55	1	8900
2196	82	0	1	4560	16	40	2	5900
2197	77	709,52	1	8620	20	43	2	8200
2198	85	2011,57	2	10910	20	20	0	9700
2199	90	0	1	15900	21	39	0	15000
2200	76	4153,14	3	2090	3	30	1	2700
2201	83	887,42	2	14490	17	27	1	12400
2202	86	0	2	8030	22	35	1	10000
2203	75	0	4	13080	11	42	1	6100
2204	77	0	2	11940	15	27	1	5900
2205	68	2828,4	2	10670	14	20	1	5300
2206	82	1237,28	3	4410	9	38	1	7200
2207	54	5630,2	3	6660	14	30	1	1000
2208	87	0	2	11050	27	26	0	14100
2209	74	501,61	2	8310	16	34	1	5400
2210	76	39,7	2	19610	19	21	1	11700
2211	77	0	2	8360	12	32	1	8700
2212	93	0	2	23360	12	27	1	16000
2213	81	0	2	15500	14	36	0	10300
2214	87	0	1	25860	21	40	1	15200
2215	84	640,02	2	8750	11	42	2	9800
2216	91	0	1	9150	15	55	0	12200
2217	79	868,52	2	20350	8	60	1	9300
2218	78	0	1	6770	20	55	0	3700
2219	83	278,16	3	11660	6	25	1	9500
2220	83	0	2	5820	16	30	0	6600
2221	86	0	3	9340	18	35	1	12200
2222	78	0	1	16600	15	36	0	7200
2223	67	1049,37	2	1890	9	44	2	1000
2224	88	0	1	12950	13	59	2	12100
2225	75	890,36	1	4660	10	26	2	4500
2226	83	0	1	9460	18	26	0	10300
2227	78	732,99	2	7180	22	38	0	6600
2228	84	0	3	6440	22	42	1	6800
2229	80	0	2	15370	18	20	1	10400
2230	74	859,97	2	5820	11	24	0	2500
2231	80	0	2	7880	11	29	1	7300
2232	84	457,39	4	5510	8	43	0	8400
2233	90	0	2	4940	13	19	2	9200
2234	84	0	2	8260	20	36	0	9000
2235	68	1053,27	3	6270	9	23	1	2700
2236	81	0	2	6370	14	35	1	4700
2237	72	193,8	2	8590	14	34	0	3700
2238	81	25,24	2	1940	12	23	0	5200
2239	80	42,45	2	5160	20	32	1	7700
2240	61	4823,46	2	4120	11	28	1	1700
2241	90	0	1	15150	20	32	1	14400
2242	83	0	2	7820	18	24	0	9100
2243	68	1053,39	2	0	13	33	2	1000
2244	74	884,96	2	10640	5	52	1	4800
2245	84	0	1	7290	12	25	1	8800
2246	64	3968,56	3	3180	10	25	1	1000
2247	76	1648,52	2	9590	13	35	1	5800
2248	75	1181,14	2	11820	21	29	1	7200
2249	85	0	2	11880	26	21	1	12100
2250	91	0	1	13260	19	21	1	13200
2251	86	0	1	14800	18	30	1	8700
2252	89	0	2	20230	14	29	1	16000
2253	75	2212,55	2	8730	19	33	2	4900
2254	83	0	1	9830	19	18	1	10700
2255	80	0	1	3560	17	29	1	6300
2256	85	0	1	20520	21	60	1	15100
2257	79	0	2	14220	15	20	0	8800
2258	79	0	2	20270	16	61	1	11500
2259	84	2765,65	1	15480	12	43	2	12200
2260	85	1604,07	2	22530	18	34	0	14400
2261	83	0	1	9910	9	22	1	7300
2262	83	175,51	2	2830	13	23	3	6800
2263	79	0	1	8320	7	34	3	7000
2264	98	0	1	11960	27	25	1	20400
2265	71	4040,48	2	10960	10	42	2	4900
2266	83	0	2	18170	12	31	0	8600
2267	82	682,87	2	17720	11	36	3	11200
2268	94	0	2	7150	10	41	1	11600
2269	67	2433,86	4	4680	3	37	2	1000
2270	70	3517,57	2	8680	12	36	2	3400
2271	81	0	2	12410	11	28	2	8700
2272	70	3962,48	2	11460	18	31	2	5000
2273	85	893,08	2	4610	9	23	0	7000
2274	83	0	2	16490	15	31	2	11000
2275	80	1806,78	2	10010	15	29	1	8400
2276	73	846,16	2	10440	13	23	1	4900
2277	73	0	1	6190	14	30	0	4300
2278	90	0	2	23290	18	26	1	14000
2279	92	0	2	14380	25	30	0	15100
2280	80	272,14	2	10300	3	25	1	8500
2281	88	0	1	13420	22	38	1	12600
2282	78	190,48	2	21160	21	65	1	10600
2283	84	0	2	10820	21	24	1	11100
2284	72	2403,99	2	11770	6	30	1	4800
2285	70	0	3	5070	10	33	1	1000
2286	90	0	2	13930	21	23	1	11000
2287	79	0	2	570	13	34	1	2700
2288	75	1207,58	1	4840	13	31	1	5600
2289	80	2118,88	2	14010	19	58	0	10700
2290	69	4699,94	2	3320	16	27	1	1400
2291	84	0	1	5770	17	48	0	10200
2292	96	0	2	6490	16	32	1	11700
2293	76	1636,26	2	9650	20	37	2	8200
2294	71	2319,93	2	2590	15	66	1	1000
2295	77	3618,19	3	19900	10	33	1	9700
2296	76	4458,48	2	10780	15	21	0	8900
2297	87	0	2	19490	10	28	2	15000
2298	84	0	2	18340	18	21	2	9500
2299	75	0	1	9430	18	18	2	6100
2300	69	853,12	1	14740	15	32	1	4400
2301	72	771,09	1	16330	14	23	1	6900
2302	88	173,38	2	8740	20	39	0	11000
2303	85	0	2	7920	22	38	0	9900
2304	89	0	2	22830	24	25	0	16200
2305	63	351,78	2	12780	5	38	0	3700
2306	79	0	2	9800	20	29	0	8100
2307	83	343,93	2	10310	13	26	1	10300
2308	67	5879,84	3	7230	11	27	1	2600
2309	78	1370,34	2	13890	14	21	1	8500
2310	85	0	3	1320	14	41	1	4200
2311	80	152,19	3	2480	10	41	1	1600
2312	89	214,36	3	7640	17	19	1	11500
2313	62	8046,69	3	4000	12	31	1	1000
2314	86	0	2	9850	22	32	1	9500
2315	84	0	1	19960	17	44	2	13600
2316	91	0	1	6170	20	24	1	10800
2317	85	0	2	11160	17	50	1	11100
2318	85	2631,68	2	11220	18	47	2	11700
2319	80	0,51	2	9990	22	33	2	7600
2320	81	974,31	2	12590	12	18	1	9200
2321	72	634,75	1	5820	12	33	1	3900
2322	73	0	1	16660	11	37	1	8100
2323	82	0	1	7810	22	39	1	7000
2324	77	1772,9	3	6130	6	29	2	4400
2325	74	1773,47	1	6710	19	22	1	4300
2326	81	37,63	1	3270	12	40	1	5600
2327	72	0	1	9610	19	27	1	7300
2328	70	3323,7	4	12920	22	36	2	6400
2329	86	0	2	10890	16	59	0	11600
2330	82	83,68	3	6290	12	21	1	5600
2331	86	0	2	14150	14	38	0	12200
2332	79	0	2	7970	6	30	0	5800
2333	87	0	1	9660	18	32	0	12700
2334	78	319,94	2	8410	20	23	0	5400
2335	83	219,77	2	8370	25	44	1	10300
2336	78	0	2	14310	19	53	1	9000
2337	80	828,52	3	8840	22	61	2	9000
2338	92	0	2	16350	14	36	1	15500
2339	86	0	2	8360	12	32	2	10400
2340	82	0	2	16530	10	40	3	8900
2341	79	2820,1	2	12010	16	62	1	10100
2342	83	0	3	7900	9	19	1	7400
2343	94	0	1	21240	15	36	1	15900
2344	82	0	2	2080	17	27	1	6000
2345	80	0	2	6050	21	26	3	6400
2346	85	0	3	16130	9	26	1	8600
2347	80	684,36	1	4410	23	61	3	5900
2348	88	0	2	11060	28	36	1	12700
2349	71	4700,93	1	5680	13	20	2	3100
2350	78	834,88	3	10380	14	35	0	9000
2351	72	4943,52	2	7130	16	39	1	4100
2352	77	653,23	2	5110	16	57	1	5000
2353	83	0	2	16470	11	25	1	12300
2354	81	0	1	18350	19	40	0	8900
2355	97	0	1	22300	20	42	1	18100
2356	74	0	1	29260	10	44	3	8600
2357	79	0	3	10360	17	28	1	5800
2358	63	4230,38	2	10700	17	23	1	6400
2359	84	0	2	9710	15	46	2	10400
2360	83	361,44	1	18250	16	57	0	11600
2361	76	150,39	3	13950	13	32	0	6700
2362	83	0	2	10350	12	30	0	7500
2363	87	0	2	8200	17	53	0	7900
2364	77	0	2	5710	9	31	0	5200
2365	83	0	1	14350	12	23	1	11400
2366	73	4698,66	2	3170	11	28	0	2800
2367	94	0	1	16940	12	29	1	16500
2368	79	0	2	9650	13	37	1	6900
2369	72	396	1	11700	26	32	1	6300
2370	80	0	2	8780	19	62	2	6500
2371	75	1499,95	2	5660	7	29	1	1900
2372	86	0	2	10200	14	40	0	10000
2373	70	1301,97	2	18090	19	32	2	7400
2374	80	0	3	4210	8	27	1	3400
2375	83	774,75	2	14010	19	34	0	10300
2376	68	2173,86	3	3140	4	19	1	1200
2377	85	0	1	21050	20	27	0	12100
2378	70	1310,54	1	6830	15	41	2	1300
2379	76	303,66	1	4290	19	42	0	7600
2380	86	0	1	22210	21	18	1	14100
2381	79	1936,01	3	4960	2	44	0	4700
2382	95	0	1	9300	11	22	0	13700
2383	81	352,99	2	12940	20	39	2	14000
2384	87	0	2	9920	19	43	1	8600
2385	57	3981,63	2	7100	9	59	1	1000
2386	77	2046,2	2	10700	12	33	1	8600
2387	72	14,11	3	3310	15	31	0	1000
2388	83	1674,82	2	4340	10	30	1	6200
2389	83	163,55	3	16030	20	36	1	11900
2390	74	3404,87	2	9810	11	34	1	6000
2391	89	0	1	5850	17	18	1	12300
2392	81	358,47	2	8910	16	40	1	7700
2393	74	352,39	3	1530	9	30	2	2500
2394	80	0	2	21850	23	25	0	8900
2395	84	770,3	3	6090	9	38	1	8000
2396	72	1643,73	2	5550	14	27	1	4200
2397	89	0	2	17250	17	49	1	14400
2398	81	978,07	2	14440	16	42	1	11600
2399	82	0	1	4410	21	34	1	5500
2400	80	541,5	2	13570	17	23	1	10000
2401	76	0	3	7100	13	33	2	4300
2402	79	547,39	2	12230	19	28	0	8200
2403	84	0	3	5610	16	36	2	5900
2404	81	1466,81	3	8000	9	32	1	9100
2405	65	2091,8	2	3440	12	46	0	1000
2406	86	1448,91	2	10350	15	19	0	12100
2407	76	568,39	2	3900	17	23	1	3300
2408	87	0	1	14000	21	41	1	12900
2409	82	1298,58	2	24390	20	49	1	14100
2410	81	1031,92	4	9800	23	54	3	8000
2411	86	633,72	3	11830	17	30	0	11100
2412	87	0	2	9390	18	35	1	9300
2413	82	2967,49	3	11160	15	32	1	10100
2414	91	0	1	29800	26	25	1	19300
2415	87	0	2	6950	20	43	2	9900
2416	81	0	2	10680	10	29	1	6700
2417	88	0	3	3780	13	35	0	11400
2418	80	1006,18	2	13330	11	32	0	9900
2419	89	0	2	8250	22	35	1	12700
2420	91	0	2	12110	14	24	2	13100
2421	88	0	2	5830	14	36	3	6700
2422	72	0	2	16090	16	29	1	6400
2423	79	0	1	9020	18	36	1	6400
2424	77	0	2	6410	7	28	1	4400
2425	78	0	2	5900	14	59	1	6400
2426	81	0	2	7030	15	27	1	6100
2427	69	2832,48	3	7290	11	32	1	3400
2428	85	0	3	1000	16	24	1	6400
2429	68	3567,54	3	12780	14	30	1	5300
2430	84	284,47	1	12940	20	18	0	12100
2431	68	2145,94	2	6780	13	25	0	2200
2432	76	528,38	2	9650	18	60	1	7200
2433	71	1664,2	3	8780	13	21	1	4900
2434	81	115,09	2	11060	13	33	1	9000
2435	86	2818,09	3	5470	13	34	0	9100
2436	93	0	1	19920	22	40	0	15600
2437	71	0	2	16520	5	34	1	7200
2438	86	354,91	1	9100	21	18	1	11400
2439	83	0	2	14180	6	26	1	9300
2440	85	0	1	7440	19	62	1	7300
2441	86	0	2	20550	19	48	2	11900
2442	77	682,06	2	7500	10	39	0	5900
2443	74	2893,15	3	8340	14	27	1	5000
2444	86	0	1	12200	7	40	0	10600
2445	69	5599,75	2	12030	14	35	3	6400
2446	89	0	1	12050	18	61	1	10800
2447	77	2109,62	3	3140	16	37	1	4200
2448	67	2238,1	4	4160	2	36	2	1000
2449	72	925,01	3	7510	14	62	0	3200
2450	73	1044,45	2	11360	11	36	2	8200
2451	89	0	2	25440	16	32	1	18900
2452	86	0	2	21730	9	54	2	11400
2453	89	0	1	13590	20	19	1	14200
2454	77	2390,21	4	3000	17	39	1	4000
2455	89	0	1	8460	10	40	1	10300
2456	80	2252,88	3	8400	14	35	1	7000
2457	84	0	2	17340	22	33	1	9500
2458	64	4566,77	4	8780	16	57	1	1600
2459	85	0	1	14490	12	61	1	9900
2460	74	1542,91	1	3530	30	26	1	2900
2461	80	2163,72	2	6210	21	37	0	8300
2462	93	0	2	8620	24	36	0	10600
2463	85	0	2	5590	17	26	0	8400
2464	84	0	2	6140	13	26	0	8800
2465	85	0	2	12600	13	33	2	12000
2466	72	2051,14	2	9710	12	31	1	5100
2467	73	1823,9	4	6680	14	59	0	3800
2468	85	0	2	18090	20	44	1	12000
2469	84	0	1	17050	17	21	1	13000
2470	88	0	2	6080	12	34	1	10100
2471	81	0	2	13460	10	54	2	7900
2472	86	0	2	16150	20	38	0	13600
2473	83	0	2	8340	16	24	1	7800
2474	79	0	1	12160	16	35	2	8700
2475	85	0	3	8480	17	59	2	7800
2476	87	0	2	11430	23	19	2	10300
2477	75	318,89	2	3190	9	28	2	3000
2478	74	293,79	2	9930	19	54	1	4400
2479	76	520,47	3	14150	16	58	0	9100
2480	66	0	3	4140	6	39	3	1000
2481	87	0	1	11040	12	35	0	10600
2482	86	734,2	3	12540	11	35	0	11700
2483	80	4994,68	4	15410	11	27	1	10900
2484	85	442,11	2	7320	24	53	1	7400
2485	80	2353,97	2	12800	19	25	3	9200
2486	82	0	2	2600	8	33	0	5100
2487	81	0	1	10070	10	27	1	6200
