ID_TRANSACAO	GRUPO_ITENS
58735	racao_seca
58735	antipulgas_carrapatos
58735	fraldas
58736	shampoos
58736	condicionadores
58736	comedouros
58737	racao_umida
58737	antipulgas_carrapatos
58738	tapetes_higienicos
58738	higiene_bucal
58739	racao_umida
58739	coleiras
58740	brinquedos
58740	tapetes_higienicos
58741	tapetes_higienicos
58741	vitaminas_suplementos
58741	desinfetantes_ambientes
58742	brinquedos
58742	coleiras
58742	peitorais
58743	racao_umida
58743	petiscos
58743	cobertores
58744	racao_seca
58744	shampoos
58745	racao_umida
58745	petiscos
58746	shampoos
58746	higiene_bucal
58746	comedouros
58747	shampoos
58747	condicionadores
58748	brinquedos
58748	peitorais
58748	tapetes_higienicos
58749	petiscos
58749	comedouros
58750	coleiras
58750	peitorais
58751	petiscos
58751	peitorais
58752	racao_seca
58752	cobertores
58753	racao_seca
58753	antipulgas_carrapatos
58754	comedouros
58754	cortadores_unha
58755	brinquedos
58755	cobertores
58756	higiene_bucal
58756	vitaminas_suplementos
58756	antipulgas_carrapatos
58756	fraldas
58757	racao_seca
58757	shampoos
58757	desinfetantes_ambientes
58758	peitorais
58758	higiene_bucal
58759	petiscos
58759	casinhas
58759	comedouros
58760	petiscos
58760	camas
58761	tapetes_higienicos
58761	shampoos
58761	condicionadores
58762	racao_seca
58762	petiscos
58763	racao_seca
58763	bebedouros
58764	racao_seca
58764	racao_umida
58765	camas
58765	higiene_bucal
58766	petiscos
58766	peitorais
58766	tapetes_higienicos
58766	caixas_transporte
58767	racao_umida
58767	petiscos
58768	tapetes_higienicos
58768	desinfetantes_ambientes
58769	racao_seca
58769	brinquedos
58770	petiscos
58770	camas
58770	tapetes_higienicos
58770	vitaminas_suplementos
58771	racao_umida
58771	comedouros
58771	bebedouros
58772	roupas
58772	condicionadores
58773	brinquedos
58773	tapetes_higienicos
58773	desinfetantes_ambientes
58774	racao_umida
58774	fraldas
58775	camas
58775	tapetes_higienicos
58776	casinhas
58776	bebedouros
58777	brinquedos
58777	antipulgas_carrapatos
58778	racao_seca
58778	racao_umida
58778	petiscos
58778	guias
58779	racao_umida
58779	antipulgas_carrapatos
58780	casinhas
58780	vitaminas_suplementos
58781	brinquedos
58781	camas
58782	guias
58782	comedouros
58783	brinquedos
58783	guias
58784	racao_seca
58784	racao_umida
58785	racao_umida
58785	peitorais
58786	racao_seca
58786	tapetes_higienicos
58786	higiene_bucal
58787	guias
58787	comedouros
58788	casinhas
58788	condicionadores
58789	petiscos
58789	shampoos
58789	higiene_bucal
58790	racao_seca
58790	camas
58791	racao_seca
58791	brinquedos
58792	racao_seca
58792	petiscos
58792	tapetes_higienicos
58792	desinfetantes_ambientes
58793	petiscos
58793	cobertores
58794	shampoos
58794	condicionadores
58795	shampoos
58795	condicionadores
58795	higiene_bucal
58795	desinfetantes_ambientes
58796	tapetes_higienicos
58796	desinfetantes_ambientes
58797	racao_seca
58797	camas
58798	racao_umida
58798	petiscos
58798	fraldas
58799	racao_seca
58799	antipulgas_carrapatos
58800	racao_umida
58800	petiscos
58800	caixas_transporte
58801	brinquedos
58801	bebedouros
58802	racao_seca
58802	condicionadores
58802	fraldas
58803	racao_seca
58803	petiscos
58804	casinhas
58804	escovas_pentes
58805	brinquedos
58805	coleiras
58805	shampoos
58806	peitorais
58806	condicionadores
58806	bebedouros
58807	racao_umida
58807	brinquedos
58808	camas
58808	comedouros
58809	guias
58809	comedouros
58810	racao_seca
58810	cortadores_unha
58811	casinhas
58811	perfumes
58812	racao_umida
58812	petiscos
58812	brinquedos
58812	coleiras
58813	guias
58813	caixas_transporte
58814	brinquedos
58814	guias
58814	camas
58814	antipulgas_carrapatos
58815	brinquedos
58815	comedouros
58815	bebedouros
58815	antipulgas_carrapatos
58816	guias
58816	tapetes_higienicos
58817	condicionadores
58817	antipulgas_carrapatos
58818	racao_umida
58818	petiscos
58818	higiene_bucal
58819	racao_umida
58819	petiscos
58820	racao_umida
58820	petiscos
58821	shampoos
58821	condicionadores
58821	fraldas
58822	tapetes_higienicos
58822	escovas_pentes
58823	camas
58823	escovas_pentes
58824	racao_umida
58824	brinquedos
58824	bebedouros
58825	camas
58825	tapetes_higienicos
58826	racao_umida
58826	roupas
58827	racao_umida
58827	petiscos
58827	tapetes_higienicos
58827	antipulgas_carrapatos
58828	racao_seca
58828	coleiras
58829	petiscos
58829	coleiras
58829	camas
58830	racao_umida
58830	camas
58831	roupas
58831	higiene_bucal
58832	racao_seca
58832	brinquedos
58833	coleiras
58833	cobertores
58834	tapetes_higienicos
58834	caixas_transporte
58834	desinfetantes_ambientes
58835	racao_umida
58835	petiscos
58835	peitorais
58836	petiscos
58836	caixas_transporte
58837	racao_seca
58837	coleiras
58837	cortadores_unha
58838	racao_seca
58838	petiscos
58839	racao_seca
58839	racao_umida
58839	petiscos
58839	bebedouros
58840	cobertores
58840	vitaminas_suplementos
58841	brinquedos
58841	tapetes_higienicos
58842	petiscos
58842	comedouros
58843	racao_seca
58843	comedouros
58843	antipulgas_carrapatos
58843	cortadores_unha
58844	brinquedos
58844	bebedouros
58845	racao_umida
58845	petiscos
58845	cortadores_unha
58846	caixas_transporte
58846	higiene_bucal
58847	vitaminas_suplementos
58847	bebedouros
58848	racao_umida
58848	tapetes_higienicos
58848	vitaminas_suplementos
58849	racao_seca
58849	racao_umida
58850	racao_seca
58850	racao_umida
58850	brinquedos
58851	cobertores
58851	bebedouros
58852	coleiras
58852	condicionadores
58852	cortadores_unha
58853	coleiras
58853	condicionadores
58853	escovas_pentes
58854	racao_umida
58854	coleiras
58854	vitaminas_suplementos
58855	petiscos
58855	comedouros
58856	brinquedos
58856	comedouros
58856	bebedouros
58857	roupas
58857	tapetes_higienicos
58858	racao_seca
58858	comedouros
58859	racao_seca
58859	bebedouros
58860	racao_seca
58860	shampoos
58861	racao_umida
58861	coleiras
58862	racao_seca
58862	guias
58863	brinquedos
58863	shampoos
58863	bebedouros
58864	racao_seca
58864	petiscos
58865	tapetes_higienicos
58865	condicionadores
58866	tapetes_higienicos
58866	comedouros
58867	racao_seca
58867	brinquedos
58868	comedouros
58868	bebedouros
58869	brinquedos
58869	comedouros
58869	bebedouros
58870	shampoos
58870	condicionadores
58870	escovas_pentes
58871	petiscos
58871	tapetes_higienicos
58872	racao_umida
58872	peitorais
58872	comedouros
58872	bebedouros
58873	camas
58873	shampoos
58873	condicionadores
58874	racao_umida
58874	petiscos
58874	escovas_pentes
58875	racao_umida
58875	camas
58876	petiscos
58876	casinhas
58877	racao_umida
58877	camas
58878	racao_umida
58878	coleiras
58878	peitorais
58879	tapetes_higienicos
58879	desinfetantes_ambientes
58880	roupas
58880	caixas_transporte
58881	peitorais
58881	condicionadores
58882	racao_umida
58882	tapetes_higienicos
58882	higiene_bucal
58883	brinquedos
58883	coleiras
58884	petiscos
58884	tapetes_higienicos
58884	comedouros
58885	condicionadores
58885	comedouros
58886	racao_seca
58886	tapetes_higienicos
58887	tapetes_higienicos
58887	comedouros
58888	racao_umida
58888	peitorais
58888	casinhas
58889	petiscos
58889	higiene_bucal
58890	racao_umida
58890	petiscos
58891	racao_seca
58891	brinquedos
58891	guias
58891	casinhas
58892	casinhas
58892	antipulgas_carrapatos
58893	racao_umida
58893	petiscos
58893	bebedouros
58894	petiscos
58894	condicionadores
58894	antipulgas_carrapatos
58895	petiscos
58895	guias
58895	antipulgas_carrapatos
58896	racao_seca
58896	tapetes_higienicos
58897	racao_umida
58897	comedouros
58898	racao_umida
58898	petiscos
58899	camas
58899	cobertores
58899	fraldas
58900	racao_umida
58900	shampoos
58901	racao_umida
58901	brinquedos
58902	camas
58902	cobertores
58902	tapetes_higienicos
58903	camas
58903	caixas_transporte
58904	bebedouros
58904	cortadores_unha
58905	petiscos
58905	cortadores_unha
58906	brinquedos
58906	guias
58906	fraldas
58907	brinquedos
58907	antipulgas_carrapatos
58908	guias
58908	shampoos
58909	tapetes_higienicos
58909	desinfetantes_ambientes
58909	fraldas
58910	racao_umida
58910	shampoos
58911	guias
58911	tapetes_higienicos
58911	desinfetantes_ambientes
58912	peitorais
58912	condicionadores
58913	shampoos
58913	higiene_bucal
58914	camas
58914	cobertores
58915	camas
58915	cobertores
58915	antipulgas_carrapatos
58916	racao_umida
58916	antipulgas_carrapatos
58917	coleiras
58917	cobertores
58918	racao_umida
58918	peitorais
58919	tapetes_higienicos
58919	escovas_pentes
58920	petiscos
58920	casinhas
58921	brinquedos
58921	shampoos
58922	peitorais
58922	comedouros
58922	antipulgas_carrapatos
58923	shampoos
58923	condicionadores
58924	tapetes_higienicos
58924	condicionadores
58925	racao_umida
58925	guias
58925	higiene_bucal
58926	guias
58926	bebedouros
58927	tapetes_higienicos
58927	higiene_bucal
58927	fraldas
58928	petiscos
58928	antipulgas_carrapatos
58929	higiene_bucal
58929	desinfetantes_ambientes
58930	shampoos
58930	higiene_bucal
58930	escovas_pentes
58931	racao_seca
58931	racao_umida
58931	petiscos
58931	coleiras
58932	higiene_bucal
58932	bebedouros
58933	brinquedos
58933	antipulgas_carrapatos
58934	petiscos
58934	casinhas
58935	tapetes_higienicos
58935	caixas_transporte
58936	shampoos
58936	higiene_bucal
58936	fraldas
58937	racao_seca
58937	racao_umida
58937	petiscos
58937	camas
58938	racao_umida
58938	tapetes_higienicos
58939	racao_seca
58939	antipulgas_carrapatos
58940	racao_umida
58940	roupas
58941	racao_umida
58941	roupas
58942	racao_seca
58942	petiscos
58942	casinhas
58943	coleiras
58943	bebedouros
58944	shampoos
58944	higiene_bucal
58945	racao_umida
58945	cobertores
58946	brinquedos
58946	guias
58946	higiene_bucal
58946	bebedouros
58947	racao_seca
58947	brinquedos
58948	tapetes_higienicos
58948	shampoos
58948	condicionadores
58948	escovas_pentes
58949	petiscos
58949	brinquedos
58950	peitorais
58950	tapetes_higienicos
58951	racao_seca
58951	peitorais
58951	fraldas
58952	shampoos
58952	bebedouros
58953	racao_seca
58953	tapetes_higienicos
58954	condicionadores
58954	perfumes
58955	brinquedos
58955	guias
58956	camas
58956	cobertores
58957	racao_umida
58957	cobertores
58957	shampoos
58958	brinquedos
58958	camas
58958	cobertores
58958	caixas_transporte
58959	camas
58959	antipulgas_carrapatos
58960	camas
58960	casinhas
58961	petiscos
58961	antipulgas_carrapatos
58962	racao_umida
58962	petiscos
58962	brinquedos
58963	guias
58963	shampoos
58963	higiene_bucal
58963	comedouros
58964	brinquedos
58964	guias
58965	comedouros
58965	bebedouros
58965	escovas_pentes
58966	camas
58966	condicionadores
58967	brinquedos
58967	cobertores
58968	peitorais
58968	camas
58968	cobertores
58969	racao_seca
58969	coleiras
58970	racao_seca
58970	racao_umida
58970	petiscos
58970	cobertores
58971	racao_seca
58971	shampoos
58972	roupas
58972	shampoos
58973	petiscos
58973	shampoos
58973	condicionadores
58974	roupas
58974	tapetes_higienicos
58975	racao_umida
58975	cobertores
58976	camas
58976	higiene_bucal
58977	racao_seca
58977	antipulgas_carrapatos
58978	shampoos
58978	condicionadores
58978	comedouros
58979	racao_seca
58979	racao_umida
58980	petiscos
58980	higiene_bucal
58981	petiscos
58981	camas
58982	petiscos
58982	brinquedos
58983	racao_seca
58983	racao_umida
58984	peitorais
58984	fraldas
58985	petiscos
58985	casinhas
58986	racao_umida
58986	comedouros
58987	petiscos
58987	caixas_transporte
58988	racao_seca
58988	petiscos
58989	brinquedos
58989	vitaminas_suplementos
58989	escovas_pentes
58990	racao_seca
58990	camas
58991	higiene_bucal
58991	antipulgas_carrapatos
58992	racao_seca
58992	cortadores_unha
58993	racao_umida
58993	brinquedos
58994	casinhas
58994	tapetes_higienicos
58994	cortadores_unha
58995	brinquedos
58995	tapetes_higienicos
58996	petiscos
58996	guias
58997	racao_umida
58997	petiscos
58997	escovas_pentes
58998	racao_seca
58998	shampoos
58998	higiene_bucal
58999	comedouros
58999	bebedouros
59000	racao_umida
59000	roupas
59001	cobertores
59001	shampoos
59001	higiene_bucal
59002	racao_seca
59002	tapetes_higienicos
59003	brinquedos
59003	guias
59003	higiene_bucal
59004	caixas_transporte
59004	shampoos
59005	racao_umida
59005	brinquedos
59005	vitaminas_suplementos
59006	coleiras
59006	camas
59006	casinhas
59007	racao_seca
59007	camas
59008	racao_seca
59008	roupas
59009	brinquedos
59009	guias
59010	racao_umida
59010	higiene_bucal
59011	racao_umida
59011	petiscos
59011	peitorais
59012	shampoos
59012	antipulgas_carrapatos
59013	caixas_transporte
59013	comedouros
59014	racao_seca
59014	casinhas
59015	racao_umida
59015	peitorais
59015	vitaminas_suplementos
59016	racao_umida
59016	petiscos
59016	shampoos
59017	petiscos
59017	cobertores
59018	petiscos
59018	casinhas
59019	peitorais
59019	shampoos
59020	coleiras
59020	shampoos
59021	escovas_pentes
59021	perfumes
59022	petiscos
59022	coleiras
59023	racao_umida
59023	petiscos
59023	coleiras
59023	cobertores
59024	petiscos
59024	coleiras
59024	guias
59024	casinhas
59025	petiscos
59025	camas
59025	tapetes_higienicos
59026	brinquedos
59026	casinhas
59026	antipulgas_carrapatos
59026	escovas_pentes
59027	racao_umida
59027	petiscos
59027	cobertores
59028	racao_seca
59028	roupas
59029	cortadores_unha
59029	perfumes
59030	petiscos
59030	bebedouros
59031	racao_umida
59031	coleiras
59031	antipulgas_carrapatos
59032	tapetes_higienicos
59032	perfumes
59033	petiscos
59033	coleiras
59033	peitorais
59034	racao_umida
59034	casinhas
59035	racao_seca
59035	petiscos
59036	brinquedos
59036	fraldas
59037	racao_seca
59037	racao_umida
59037	petiscos
59037	brinquedos
59038	racao_seca
59038	vitaminas_suplementos
59039	shampoos
59039	higiene_bucal
59040	racao_umida
59040	petiscos
59041	racao_seca
59041	peitorais
59042	racao_umida
59042	petiscos
59042	brinquedos
59042	cobertores
59043	racao_umida
59043	caixas_transporte
59044	racao_seca
59044	vitaminas_suplementos
59045	tapetes_higienicos
59045	cortadores_unha
59046	racao_umida
59046	petiscos
59046	coleiras
59047	racao_umida
59047	petiscos
59047	tapetes_higienicos
59047	condicionadores
59048	brinquedos
59048	guias
59049	shampoos
59049	condicionadores
59050	racao_umida
59050	petiscos
59051	racao_umida
59051	casinhas
59051	shampoos
59052	brinquedos
59052	cobertores
59053	petiscos
59053	shampoos
59053	condicionadores
59054	petiscos
59054	casinhas
59055	racao_seca
59055	camas
59056	shampoos
59056	higiene_bucal
59057	caixas_transporte
59057	antipulgas_carrapatos
59058	vitaminas_suplementos
59058	comedouros
59059	comedouros
59059	desinfetantes_ambientes
59060	racao_umida
59060	petiscos
59060	bebedouros
59061	petiscos
59061	vitaminas_suplementos
59062	racao_seca
59062	shampoos
59063	racao_umida
59063	comedouros
59063	bebedouros
59064	coleiras
59064	comedouros
59065	petiscos
59065	brinquedos
59066	petiscos
59066	roupas
59067	cobertores
59067	caixas_transporte
59068	racao_seca
59068	cortadores_unha
59069	racao_umida
59069	petiscos
59069	desinfetantes_ambientes
59070	racao_seca
59070	racao_umida
59070	petiscos
59070	coleiras
59071	racao_seca
59071	cobertores
59072	petiscos
59072	tapetes_higienicos
59073	petiscos
59073	coleiras
59074	petiscos
59074	guias
59075	brinquedos
59075	camas
59076	coleiras
59076	desinfetantes_ambientes
59077	brinquedos
59077	shampoos
59077	condicionadores
59078	racao_seca
59078	petiscos
59079	racao_umida
59079	camas
59080	racao_umida
59080	petiscos
59080	higiene_bucal
59081	shampoos
59081	higiene_bucal
59082	camas
59082	cobertores
59082	shampoos
59082	higiene_bucal
59083	racao_seca
59083	shampoos
59084	racao_seca
59084	guias
59085	casinhas
59085	caixas_transporte
59086	petiscos
59086	vitaminas_suplementos
59087	coleiras
59087	tapetes_higienicos
59088	petiscos
59088	brinquedos
59089	guias
59089	shampoos
59089	higiene_bucal
59090	petiscos
59090	coleiras
59090	cobertores
59091	racao_seca
59091	shampoos
59092	vitaminas_suplementos
59092	cortadores_unha
59093	racao_seca
59093	brinquedos
59093	guias
59094	racao_seca
59094	racao_umida
59094	camas
59095	brinquedos
59095	antipulgas_carrapatos
59096	casinhas
59096	vitaminas_suplementos
59097	petiscos
59097	casinhas
59098	peitorais
59098	antipulgas_carrapatos
59099	brinquedos
59099	shampoos
59100	tapetes_higienicos
59100	higiene_bucal
59101	camas
59101	bebedouros
59102	racao_seca
59102	condicionadores
59103	racao_umida
59103	petiscos
59104	racao_umida
59104	petiscos
59105	shampoos
59105	higiene_bucal
59106	racao_umida
59106	petiscos
59107	racao_seca
59107	antipulgas_carrapatos
59108	camas
59108	cobertores
59109	racao_seca
59109	casinhas
59110	racao_umida
59110	antipulgas_carrapatos
59111	petiscos
59111	brinquedos
59112	petiscos
59112	antipulgas_carrapatos
59113	racao_umida
59113	petiscos
59114	racao_umida
59114	petiscos
59115	racao_seca
59115	cobertores
59115	caixas_transporte
59116	brinquedos
59116	peitorais
59117	racao_seca
59117	brinquedos
59118	shampoos
59118	vitaminas_suplementos
59119	racao_seca
59119	vitaminas_suplementos
59120	racao_umida
59120	petiscos
59120	brinquedos
59120	coleiras
59121	brinquedos
59121	guias
59121	peitorais
59122	shampoos
59122	condicionadores
59123	tapetes_higienicos
59123	desinfetantes_ambientes
59124	racao_seca
59124	petiscos
59125	racao_umida
59125	bebedouros
59126	racao_seca
59126	roupas
59127	racao_seca
59127	tapetes_higienicos
59128	petiscos
59128	desinfetantes_ambientes
59129	racao_seca
59129	condicionadores
59130	brinquedos
59130	bebedouros
59131	racao_umida
59131	condicionadores
59132	tapetes_higienicos
59132	comedouros
59133	brinquedos
59133	tapetes_higienicos
59133	caixas_transporte
59134	brinquedos
59134	escovas_pentes
59135	racao_seca
59135	cobertores
59135	escovas_pentes
59136	brinquedos
59136	guias
59136	condicionadores
59137	shampoos
59137	higiene_bucal
59138	coleiras
59138	peitorais
59138	vitaminas_suplementos
59139	racao_seca
59139	peitorais
59140	petiscos
59140	camas
59140	casinhas
59141	brinquedos
59141	comedouros
59142	peitorais
59142	shampoos
59143	racao_umida
59143	petiscos
59143	casinhas
59144	camas
59144	shampoos
59144	comedouros
59145	camas
59145	cobertores
59146	shampoos
59146	higiene_bucal
59147	racao_umida
59147	condicionadores
59148	condicionadores
59148	cortadores_unha
59149	camas
59149	cobertores
59150	racao_umida
59150	petiscos
59150	comedouros
59151	shampoos
59151	higiene_bucal
59152	shampoos
59152	condicionadores
59153	petiscos
59153	comedouros
59153	bebedouros
59154	shampoos
59154	antipulgas_carrapatos
59155	racao_umida
59155	petiscos
59155	tapetes_higienicos
59156	racao_umida
59156	camas
59156	cobertores
59157	petiscos
59157	tapetes_higienicos
59157	shampoos
59157	condicionadores
59158	guias
59158	cobertores
59159	racao_umida
59159	petiscos
59159	comedouros
59160	racao_seca
59160	racao_umida
59161	racao_umida
59161	petiscos
59161	coleiras
59162	racao_seca
59162	fraldas
59163	racao_seca
59163	caixas_transporte
59164	racao_umida
59164	petiscos
59164	cobertores
59164	tapetes_higienicos
59165	camas
59165	antipulgas_carrapatos
59166	shampoos
59166	antipulgas_carrapatos
59167	guias
59167	bebedouros
59168	petiscos
59168	condicionadores
59169	racao_seca
59169	cobertores
59169	fraldas
59170	vitaminas_suplementos
59170	desinfetantes_ambientes
59171	peitorais
59171	escovas_pentes
59172	petiscos
59172	coleiras
59173	racao_umida
59173	petiscos
59173	shampoos
59174	casinhas
59174	tapetes_higienicos
59175	racao_seca
59175	escovas_pentes
59176	brinquedos
59176	higiene_bucal
59176	escovas_pentes
59177	camas
59177	shampoos
59177	condicionadores
59178	petiscos
59178	tapetes_higienicos
59178	desinfetantes_ambientes
59179	petiscos
59179	guias
59180	comedouros
59180	bebedouros
59180	escovas_pentes
59181	guias
59181	comedouros
59182	racao_seca
59182	racao_umida
59182	petiscos
59183	racao_seca
59183	petiscos
59184	casinhas
59184	caixas_transporte
59185	petiscos
59185	cobertores
59186	camas
59186	cobertores
59187	racao_seca
59187	camas
59187	caixas_transporte
59187	fraldas
59188	escovas_pentes
59188	cortadores_unha
59189	racao_seca
59189	antipulgas_carrapatos
59190	guias
59190	casinhas
59190	roupas
59191	racao_seca
59191	cobertores
59192	camas
59192	cobertores
59192	bebedouros
59193	racao_seca
59193	shampoos
59194	camas
59194	bebedouros
59195	racao_seca
59195	tapetes_higienicos
59196	petiscos
59196	camas
59197	petiscos
59197	vitaminas_suplementos
59198	casinhas
59198	caixas_transporte
59199	racao_seca
59199	brinquedos
59200	antipulgas_carrapatos
59200	fraldas
59201	casinhas
59201	fraldas
59202	racao_seca
59202	brinquedos
59203	racao_seca
59203	bebedouros
59204	tapetes_higienicos
59204	vitaminas_suplementos
59205	camas
59205	comedouros
59206	racao_seca
59206	shampoos
59206	condicionadores
59207	racao_seca
59207	caixas_transporte
59207	shampoos
59208	racao_seca
59208	coleiras
59209	shampoos
59209	comedouros
59209	bebedouros
59210	brinquedos
59210	guias
59210	tapetes_higienicos
59211	camas
59211	cobertores
59212	racao_seca
59212	petiscos
59213	racao_seca
59213	antipulgas_carrapatos
59214	guias
59214	higiene_bucal
59214	escovas_pentes
59215	coleiras
59215	peitorais
59216	petiscos
59216	brinquedos
59217	comedouros
59217	escovas_pentes
59218	brinquedos
59218	bebedouros
59219	racao_umida
59219	guias
59219	tapetes_higienicos
59219	desinfetantes_ambientes
59220	coleiras
59220	peitorais
59221	petiscos
59221	peitorais
59222	racao_umida
59222	roupas
59223	camas
59223	perfumes
59224	racao_seca
59224	coleiras
59225	petiscos
59225	antipulgas_carrapatos
59226	petiscos
59226	shampoos
59226	higiene_bucal
59226	vitaminas_suplementos
59227	racao_umida
59227	cobertores
59228	racao_umida
59228	petiscos
59229	peitorais
59229	antipulgas_carrapatos
59230	racao_umida
59230	peitorais
59231	racao_seca
59231	camas
59232	coleiras
59232	casinhas
59232	condicionadores
59233	racao_umida
59233	petiscos
59234	racao_seca
59234	brinquedos
59234	camas
59235	racao_umida
59235	petiscos
59236	racao_umida
59236	coleiras
59237	racao_seca
59237	fraldas
59238	camas
59238	tapetes_higienicos
59239	cobertores
59239	condicionadores
59240	racao_umida
59240	brinquedos
59240	coleiras
59241	caixas_transporte
59241	shampoos
59241	condicionadores
59242	racao_seca
59242	brinquedos
59242	roupas
59243	racao_umida
59243	shampoos
59244	tapetes_higienicos
59244	fraldas
59245	racao_seca
59245	comedouros
59246	racao_seca
59246	racao_umida
59246	casinhas
59247	petiscos
59247	tapetes_higienicos
59248	racao_umida
59248	petiscos
59249	racao_seca
59249	escovas_pentes
59250	petiscos
59250	camas
59250	caixas_transporte
59251	racao_umida
59251	vitaminas_suplementos
59251	escovas_pentes
59252	antipulgas_carrapatos
59252	fraldas
59253	guias
59253	escovas_pentes
59253	cortadores_unha
59254	racao_umida
59254	shampoos
59255	racao_umida
59255	petiscos
59255	cobertores
59256	petiscos
59256	comedouros
59257	tapetes_higienicos
59257	fraldas
59258	racao_seca
59258	condicionadores
59259	roupas
59259	higiene_bucal
59260	brinquedos
59260	tapetes_higienicos
59260	escovas_pentes
59261	brinquedos
59261	vitaminas_suplementos
59262	racao_umida
59262	brinquedos
59262	tapetes_higienicos
59263	cobertores
59263	tapetes_higienicos
59264	racao_seca
59264	brinquedos
59264	cobertores
59265	racao_umida
59265	petiscos
59265	camas
59266	racao_seca
59266	coleiras
59266	guias
59267	petiscos
59267	guias
59268	racao_umida
59268	condicionadores
59269	racao_seca
59269	racao_umida
59270	brinquedos
59270	condicionadores
59271	coleiras
59271	casinhas
59272	racao_seca
59272	petiscos
59272	tapetes_higienicos
59272	desinfetantes_ambientes
59273	tapetes_higienicos
59273	caixas_transporte
59274	peitorais
59274	camas
59274	cobertores
59274	tapetes_higienicos
59275	racao_seca
59275	escovas_pentes
59276	tapetes_higienicos
59276	comedouros
59277	racao_seca
59277	guias
59277	escovas_pentes
59278	shampoos
59278	higiene_bucal
59278	bebedouros
59278	escovas_pentes
59279	coleiras
59279	shampoos
59280	racao_seca
59280	petiscos
59280	cortadores_unha
59281	racao_umida
59281	comedouros
59282	camas
59282	fraldas
59283	petiscos
59283	comedouros
59284	racao_umida
59284	petiscos
59284	camas
59285	camas
59285	cobertores
59286	coleiras
59286	tapetes_higienicos
59287	petiscos
59287	tapetes_higienicos
59287	condicionadores
59288	camas
59288	escovas_pentes
59289	racao_seca
59289	coleiras
59290	petiscos
59290	tapetes_higienicos
59291	peitorais
59291	fraldas
59292	racao_umida
59292	tapetes_higienicos
59293	petiscos
59293	bebedouros
59294	caixas_transporte
59294	higiene_bucal
59294	desinfetantes_ambientes
59295	racao_umida
59295	petiscos
59296	guias
59296	fraldas
59297	petiscos
59297	brinquedos
59297	fraldas
59298	racao_seca
59298	escovas_pentes
59299	racao_umida
59299	petiscos
59299	comedouros
59300	brinquedos
59300	antipulgas_carrapatos
59301	peitorais
59301	tapetes_higienicos
59301	desinfetantes_ambientes
59302	petiscos
59302	coleiras
59303	brinquedos
59303	cobertores
59304	racao_seca
59304	shampoos
59305	racao_umida
59305	guias
59306	peitorais
59306	tapetes_higienicos
59307	tapetes_higienicos
59307	antipulgas_carrapatos
59308	peitorais
59308	comedouros
59309	petiscos
59309	shampoos
59309	higiene_bucal
59310	shampoos
59310	higiene_bucal
59311	racao_umida
59311	tapetes_higienicos
59312	shampoos
59312	condicionadores
59313	racao_umida
59313	petiscos
59313	shampoos
59313	higiene_bucal
59314	tapetes_higienicos
59314	shampoos
59314	vitaminas_suplementos
59315	racao_seca
59315	casinhas
59315	roupas
59316	tapetes_higienicos
59316	shampoos
59316	condicionadores
59317	racao_seca
59317	bebedouros
59318	camas
59318	cobertores
59319	brinquedos
59319	comedouros
59320	petiscos
59320	shampoos
59320	higiene_bucal
59321	racao_seca
59321	racao_umida
59321	bebedouros
59322	racao_seca
59322	cobertores
59323	racao_umida
59323	cobertores
59323	higiene_bucal
59324	petiscos
59324	tapetes_higienicos
59325	racao_seca
59325	camas
59326	antipulgas_carrapatos
59326	fraldas
59327	racao_umida
59327	petiscos
59327	casinhas
59328	bebedouros
59328	perfumes
59329	racao_seca
59329	tapetes_higienicos
59330	peitorais
59330	camas
59331	petiscos
59331	brinquedos
59331	tapetes_higienicos
59332	condicionadores
59332	bebedouros
59333	escovas_pentes
59333	cortadores_unha
59334	racao_umida
59334	peitorais
59334	bebedouros
59335	racao_umida
59335	antipulgas_carrapatos
59336	camas
59336	shampoos
59337	brinquedos
59337	coleiras
59338	petiscos
59338	caixas_transporte
59339	racao_umida
59339	guias
59339	antipulgas_carrapatos
59340	coleiras
59340	guias
59341	petiscos
59341	camas
59342	coleiras
59342	vitaminas_suplementos
59343	tapetes_higienicos
59343	condicionadores
59344	racao_umida
59344	higiene_bucal
59344	bebedouros
59345	escovas_pentes
59345	cortadores_unha
59346	racao_seca
59346	shampoos
59346	condicionadores
59347	racao_seca
59347	petiscos
59348	racao_umida
59348	shampoos
59348	higiene_bucal
59349	caixas_transporte
59349	shampoos
59350	racao_seca
59350	caixas_transporte
59350	antipulgas_carrapatos
59351	racao_umida
59351	guias
59352	petiscos
59352	guias
59353	guias
59353	bebedouros
59354	coleiras
59354	cobertores
59355	racao_seca
59355	racao_umida
59355	petiscos
59356	coleiras
59356	caixas_transporte
59357	peitorais
59357	camas
59358	petiscos
59358	coleiras
59358	peitorais
59359	racao_umida
59359	petiscos
59359	brinquedos
59359	caixas_transporte
59360	racao_umida
59360	guias
59360	vitaminas_suplementos
59361	racao_seca
59361	tapetes_higienicos
59361	desinfetantes_ambientes
59362	cobertores
59362	caixas_transporte
59363	petiscos
59363	roupas
59364	roupas
59364	desinfetantes_ambientes
59365	racao_seca
59365	coleiras
59365	bebedouros
59366	coleiras
59366	peitorais
59366	camas
59366	vitaminas_suplementos
59367	racao_seca
59367	coleiras
59367	escovas_pentes
59368	racao_umida
59368	casinhas
59369	coleiras
59369	camas
59370	petiscos
59370	guias
59370	condicionadores
59371	petiscos
59371	coleiras
